epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,prediction_medium_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy,val_prediction_medium_accuracy
0,0.08225932717323303,0.9747031927108765,0.7936732769012451,0.8826707601547241,0.034634966403245926,0.9968000054359436,0.8650000095367432,0.9254000186920166
1,0.054834961891174316,0.982924222946167,0.8523712754249573,0.9152881503105164,0.02328399010002613,0.9976999759674072,0.8977000117301941,0.9472000002861023
2,0.05146665498614311,0.9829075336456299,0.868279755115509,0.9240094423294067,0.020382413640618324,0.9976999759674072,0.9075999855995178,0.9538000226020813
3,0.04994242265820503,0.984174907207489,0.8782350420951843,0.9310799241065979,0.020597342401742935,0.9983000159263611,0.9043999910354614,0.9560999870300293
4,0.04779728874564171,0.9848752617835999,0.8859391808509827,0.9342315793037415,0.01758553646504879,0.998199999332428,0.9210000038146973,0.9595000147819519
5,0.0472063347697258,0.9849086403846741,0.8897578716278076,0.9364994764328003,0.019160274416208267,0.9986000061035156,0.9136999845504761,0.9575999975204468
6,0.04570816084742546,0.9861092567443848,0.8948439359664917,0.9395177364349365,0.01789773441851139,0.998199999332428,0.920799970626831,0.9592000246047974
7,0.0452294647693634,0.9857757687568665,0.8980455994606018,0.9429028630256653,0.017581526190042496,0.9984999895095825,0.9146999716758728,0.9639000296592712
8,0.04448786750435829,0.9865261316299438,0.9024813175201416,0.9462546706199646,0.016828034073114395,0.9980999827384949,0.9261999726295471,0.9625999927520752
9,0.043982651084661484,0.9866262078285217,0.9040321707725525,0.9464714527130127,0.016948416829109192,0.9976999759674072,0.9235000014305115,0.9642000198364258
10,0.04319055378437042,0.9873766303062439,0.9094850420951843,0.9498398900032043,0.015773626044392586,0.9980999827384949,0.9301000237464905,0.9650999903678894
11,0.04218851029872894,0.9884605407714844,0.9124866724014282,0.953441858291626,0.014975348487496376,0.9984999895095825,0.9337999820709229,0.9674000144004822
12,0.04144589975476265,0.9876934289932251,0.9160218834877014,0.9525580406188965,0.014582501724362373,0.9983999729156494,0.9301999807357788,0.968500018119812
13,0.04110188037157059,0.988527238368988,0.9198572635650635,0.9561266303062439,0.014007964171469212,0.9976000189781189,0.9366000294685364,0.9696000218391418
14,0.04044503718614578,0.988527238368988,0.9213914275169373,0.9577441215515137,0.014478706754744053,0.9976000189781189,0.9312000274658203,0.9707000255584717
15,0.04012339189648628,0.9887440204620361,0.9246598482131958,0.9591448903083801,0.01453591138124466,0.9984999895095825,0.9340999722480774,0.9684000015258789
16,0.0395476371049881,0.9884438514709473,0.9265608191490173,0.9600620269775391,0.013440326787531376,0.9987000226974487,0.9391999840736389,0.9722999930381775
17,0.038919366896152496,0.9893276691436768,0.9279949069023132,0.9615128040313721,0.014590464532375336,0.9987000226974487,0.9348999857902527,0.9702000021934509
18,0.038619693368673325,0.9895110726356506,0.9306796789169312,0.9619797468185425,0.01353156752884388,0.9987000226974487,0.9408000111579895,0.9718000292778015
19,0.03823660686612129,0.9902448058128357,0.9351320862770081,0.9654315710067749,0.013533484190702438,0.9990000128746033,0.939300000667572,0.9718999862670898
20,0.03759875148534775,0.9899279475212097,0.9362326860427856,0.9657483696937561,0.013273478485643864,0.9991000294685364,0.9390000104904175,0.9732000231742859
