Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8900840878486633,0.7700294018709917,0.22857548296451569,0.2299705981290084
1,0.9209083914756775,0.8538944585411469,0.6819753646850586,0.1461055414588531
2,0.9259985089302063,0.8996644301044883,0.8060531616210938,0.1003355698955117
3,0.9283573627471924,0.9087064483350954,0.8308562636375427,0.0912935516649046
4,0.933881938457489,0.9080384309674293,0.8426415324211121,0.09196156903257081
5,0.9349549412727356,0.9102779152287409,0.8493366837501526,0.08972208477125902
6,0.9363383054733276,0.9101092904893109,0.8522364497184753,0.08989070951068903
7,0.9382537603378296,0.910938398053021,0.8581334948539734,0.08906160194697905
8,0.9398676753044128,0.9098246113800886,0.8599425554275513,0.09017538861991127
9,0.9407190084457397,0.9112833192080046,0.864376425743103,0.08871668079199531
10,0.9423418045043945,0.9104163622111303,0.8666731715202332,0.08958363778886974
11,0.9425546526908875,0.9119461495676988,0.8696527481079102,0.08805385043230113
12,0.9450198411941528,0.9105567302585728,0.873084545135498,0.08944326974142722
13,0.9460751414299011,0.911098338799289,0.8763478994369507,0.08890166120071107
14,0.9468909502029419,0.910550439665613,0.8773943185806274,0.08944956033438696
15,0.9483186602592468,0.909935296778544,0.8797885775566101,0.09006470322145596
16,0.9484694004058838,0.9104901928666976,0.8809502720832825,0.08950980713330238
17,0.9504824280738831,0.9082565290422255,0.8824577927589417,0.09174347095777455
18,0.9516618251800537,0.9084001139192388,0.8854550719261169,0.09159988608076122
19,0.9529919624328613,0.9078212573725315,0.8878316283226013,0.09217874262746846
20,0.9533378481864929,0.9082942524987957,0.8892859816551208,0.09170574750120433
21,0.953763484954834,0.9074272771959953,0.8891529440879822,0.09257272280400476
22,0.9556877613067627,0.9058367668887918,0.891751229763031,0.0941632331112081
23,0.9554040431976318,0.9057961692973706,0.8910062909126282,0.0942038307026294
24,0.956743061542511,0.9054453063163818,0.8938440084457397,0.09455469368361828
25,0.9572573900222778,0.9047124522039455,0.8942075967788696,0.0952875477960546
26,0.9580731987953186,0.9048545966581925,0.8963978886604309,0.09514540334180753
27,0.9586673378944397,0.9043051121054184,0.8972137570381165,0.09569488789458154
28,0.9600241184234619,0.9027909346262374,0.8988454341888428,0.09720906537376273
29,0.9606004953384399,0.901991772355535,0.899395227432251,0.09800822764446511
30,0.9615494012832642,0.9010009206908433,0.9007165431976318,0.09899907930915687
31,0.962959349155426,0.899897805103558,0.9031729102134705,0.100102194896442
32,0.962533712387085,0.901814253722992,0.9041394591331482,0.09818574627700798
33,0.9638727307319641,0.898561209058158,0.9041572213172913,0.10143879094184206
34,0.9647595286369324,0.8971774212425482,0.9050883054733276,0.10282257875745175
35,0.9656729102134705,0.8962633661409142,0.9066312909126282,0.10373663385908584
36,0.9659034609794617,0.8955641318739356,0.9065603613853455,0.10443586812606433
37,0.9669321179389954,0.8940758185529022,0.9079349040985107,0.10592418144709784
38,0.9663202166557312,0.8953953350013668,0.9075358510017395,0.1046046649986331
39,0.9674641489982605,0.8941959738666005,0.9095310568809509,0.10580402613339945
40,0.9676769971847534,0.8953761273689624,0.9112425446510315,0.10462387263103753
41,0.9693441390991211,0.8914633627345253,0.9122889637947083,0.10853663726547459
42,0.968430757522583,0.8936793322230522,0.9117391705513,0.10632066777694779
43,0.9694328308105469,0.8908004507682883,0.9119430780410767,0.10919954923171159
44,0.9695924520492554,0.890349152132524,0.9119963049888611,0.10965084786747593
45,0.9702220559120178,0.8910580915358846,0.9144437909126282,0.10894190846411536
46,0.9706122279167175,0.8900965696018222,0.9147275686264038,0.10990343039817778
47,0.9708605408668518,0.8893252046161296,0.9147807955741882,0.11067479538387029
48,0.9718359708786011,0.8857401006245922,0.9146211743354797,0.11425989937540783
49,0.9724922180175781,0.8841036040365364,0.9152596592903137,0.11589639596346354
50,0.9722882509231567,0.8861289640255887,0.9163148999214172,0.11387103597441131
51,0.9725276827812195,0.8860908544543926,0.9170066118240356,0.11390914554560744
52,0.9732725620269775,0.8828464001140747,0.9166519045829773,0.11715359988592536
53,0.972793698310852,0.8860513553020599,0.9177780747413635,0.11394864469794003
54,0.9736804962158203,0.8831766637085162,0.9181860089302063,0.11682333629148384
55,0.9732725620269775,0.8851965106513237,0.9185407161712646,0.11480348934867642
56,0.9740263223648071,0.8827550091094307,0.9189308881759644,0.11724499089056928
57,0.9747534990310669,0.8803048848434893,0.9193299412727356,0.11969511515651074
58,0.974797785282135,0.8818396643053679,0.9206423759460449,0.11816033569463207
59,0.9753032922744751,0.8779301268733597,0.9193033576011658,0.12206987312664033
60,0.9747800827026367,0.8790014694932302,0.9184165596961975,0.12099853050676974
61,0.9744164943695068,0.8806757510697761,0.9185407161712646,0.1193242489302239
62,0.975347638130188,0.8804344074734564,0.9213252067565918,0.11956559252654367
63,0.9749840497970581,0.8802339090891402,0.9200127720832825,0.11976609091085974
64,0.9759683609008789,0.877493923415353,0.9211567044258118,0.12250607658464698
65,0.9761279821395874,0.87712829790127,0.9214138984680176,0.12287170209873001
66,0.9761457443237305,0.8783275398513763,0.922344982624054,0.12167246014862369
67,0.9765536189079285,0.876855815293825,0.9226198792457581,0.12314418470617504
68,0.9771300554275513,0.8729968427381525,0.9218129515647888,0.1270031572618476
69,0.9767043590545654,0.8754991299958038,0.9221498966217041,0.1245008700041962
70,0.9775556921958923,0.8715883476980337,0.9222917556762695,0.1284116523019662
71,0.9773251414299011,0.8739591245230132,0.923151969909668,0.12604087547698686
72,0.9765270352363586,0.8776215690697179,0.9230810403823853,0.12237843093028213
73,0.977032482624054,0.8758940337200608,0.9235243797302246,0.12410596627993914
74,0.9781409502029419,0.8709658609033527,0.923896849155426,0.12903413909664727
75,0.9766511917114258,0.8768146745746538,0.9229125380516052,0.12318532542534621
76,0.9778838157653809,0.8719500695289848,0.9236751794815063,0.12804993047101526
77,0.9778926372528076,0.8721780781672647,0.9238613843917847,0.12782192183273533
78,0.9776443839073181,0.8730188444798642,0.9235864877700806,0.12698115552013584
79,0.9776177406311035,0.8756644363245069,0.9253156781196594,0.12433556367549313
80,0.9776975512504578,0.8736447640597957,0.9241983294487,0.12635523594020426
81,0.9780700206756592,0.8727034190938865,0.9248279929161072,0.12729658090611357
82,0.978007972240448,0.8717502255741375,0.9239677786827087,0.12824977442586247
83,0.9776355028152466,0.874492773544754,0.9245707988739014,0.12550722645524603
84,0.9786198139190674,0.8687888622864345,0.9241185188293457,0.13121113771356557
85,0.9781054854393005,0.8721168669920548,0.9245530366897583,0.1278831330079452
86,0.978566586971283,0.8694445549056548,0.92436683177948,0.13055544509434516
87,0.9785577654838562,0.871224327462093,0.9255196452140808,0.12877567253790698
88,0.9785311222076416,0.870710146121689,0.9250851273536682,0.12928985387831102
89,0.9783981442451477,0.8721205716900996,0.9255639910697937,0.12787942830990046
90,0.9792494177818298,0.868007421524277,0.9258477687835693,0.13199257847572302
91,0.9790897965431213,0.8677943363361892,0.9251383543014526,0.13220566366381079
92,0.97939133644104,0.8669025417924032,0.925643801689148,0.13309745820759672
93,0.9791519045829773,0.8688167550202236,0.9260250926017761,0.13118324497977632
94,0.9785488843917847,0.8702304819463558,0.9248279929161072,0.12976951805364412
95,0.9790188670158386,0.8687792307579607,0.9255285263061523,0.13122076924203935
96,0.9789213538169861,0.8681045793485447,0.9247393012046814,0.13189542065145538
97,0.978797197341919,0.8707951353055767,0.926069438457489,0.12920486469442338
98,0.9784513115882874,0.8713399264181579,0.9252269864082336,0.12866007358184203
99,0.9788415431976318,0.8693041996245393,0.9252447485923767,0.13069580037546066
