epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy
0,0.0958804115653038,0.8900840878486633,0.22857548296451569,0.06372126191854477,0.9182446599006653,0.45845744013786316
1,0.0599261149764061,0.9209083914756775,0.6819753646850586,0.03744422644376755,0.9316489100456238,0.8253723382949829
2,0.059059713035821915,0.9259985089302063,0.8060531616210938,0.042503636330366135,0.9281914830207825,0.8503191471099854
3,0.0597287155687809,0.9283573627471924,0.8308562636375427,0.037381839007139206,0.9381914734840393,0.8601595759391785
4,0.057443443685770035,0.933881938457489,0.8426415324211121,0.04087419435381889,0.9321808218955994,0.8575531840324402
5,0.0566960833966732,0.9349549412727356,0.8493366837501526,0.039098769426345825,0.9350000023841858,0.8651595711708069
6,0.05591637268662453,0.9363383054733276,0.8522364497184753,0.03667396306991577,0.9446808695793152,0.8793085217475891
7,0.0547972209751606,0.9382537603378296,0.8581334948539734,0.03860683739185333,0.9369680881500244,0.8738297820091248
8,0.05408461391925812,0.9398676753044128,0.8599425554275513,0.03479717671871185,0.9436702132225037,0.8819149136543274
9,0.053480349481105804,0.9407190084457397,0.864376425743103,0.0350748673081398,0.9426595568656921,0.8855319023132324
10,0.052623432129621506,0.9423418045043945,0.8666731715202332,0.034620195627212524,0.9446808695793152,0.8872872591018677
11,0.05239052698016167,0.9425546526908875,0.8696527481079102,0.03595917671918869,0.9426063895225525,0.8869680762290955
12,0.05128832906484604,0.9450198411941528,0.873084545135498,0.034985899925231934,0.9412233829498291,0.8872872591018677
13,0.05033605545759201,0.9460751414299011,0.8763478994369507,0.033707983791828156,0.9441489577293396,0.8909042477607727
14,0.04989542439579964,0.9468909502029419,0.8773943185806274,0.03435535728931427,0.9447872042655945,0.8893616795539856
15,0.04920654743909836,0.9483186602592468,0.8797885775566101,0.032224394381046295,0.9473935961723328,0.8937234282493591
16,0.049104124307632446,0.9484694004058838,0.8809502720832825,0.032631684094667435,0.9462766051292419,0.8944149017333984
17,0.04811185225844383,0.9504824280738831,0.8824577927589417,0.034709829837083817,0.9439361691474915,0.8890425562858582
18,0.04739534109830856,0.9516618251800537,0.8854550719261169,0.033732637763023376,0.9432978630065918,0.88941490650177
19,0.04685993492603302,0.9529919624328613,0.8878316283226013,0.03441533073782921,0.9453191757202148,0.8931382894515991
20,0.04651961103081703,0.9533378481864929,0.8892859816551208,0.0333053357899189,0.9459042549133301,0.8923935890197754
21,0.046229854226112366,0.953763484954834,0.8891529440879822,0.03396179899573326,0.9473935961723328,0.8940957188606262
22,0.04532542824745178,0.9556877613067627,0.891751229763031,0.03496726229786873,0.9444149136543274,0.8927659392356873
23,0.04508179798722267,0.9554040431976318,0.8910062909126282,0.0353260301053524,0.943617045879364,0.8910638093948364
24,0.044587329030036926,0.956743061542511,0.8938440084457397,0.03482023999094963,0.9452659487724304,0.8943085074424744
25,0.04418506100773811,0.9572573900222778,0.8942075967788696,0.03626792132854462,0.9426595568656921,0.8934042453765869
26,0.043626729398965836,0.9580731987953186,0.8963978886604309,0.0342763215303421,0.9452659487724304,0.89542555809021
27,0.0435037724673748,0.9586673378944397,0.8972137570381165,0.034719403833150864,0.9463297724723816,0.8940425515174866
28,0.042915988713502884,0.9600241184234619,0.8988454341888428,0.034926291555166245,0.9446276426315308,0.8921276330947876
29,0.0422905869781971,0.9606004953384399,0.899395227432251,0.03641049936413765,0.9449999928474426,0.894361674785614
30,0.04157820716500282,0.9615494012832642,0.9007165431976318,0.035420797765254974,0.9461702108383179,0.8952659368515015
31,0.04146767780184746,0.962959349155426,0.9031729102134705,0.03534622862935066,0.9464361667633057,0.8949999809265137
32,0.041184719651937485,0.962533712387085,0.9041394591331482,0.03524649143218994,0.945797860622406,0.8938829898834229
33,0.04088777303695679,0.9638727307319641,0.9041572213172913,0.036267466843128204,0.9470213055610657,0.8951596021652222
34,0.04021983593702316,0.9647595286369324,0.9050883054733276,0.03570765256881714,0.9457446932792664,0.8947872519493103
35,0.03993398696184158,0.9656729102134705,0.9066312909126282,0.03608653321862221,0.9446276426315308,0.894361674785614
36,0.0395699068903923,0.9659034609794617,0.9065603613853455,0.035604119300842285,0.9447340369224548,0.8933510780334473
37,0.03896370902657509,0.9669321179389954,0.9079349040985107,0.037278011441230774,0.9441489577293396,0.8939361572265625
38,0.03929872438311577,0.9663202166557312,0.9075358510017395,0.037335317581892014,0.944946825504303,0.8937765955924988
39,0.03864199295639992,0.9674641489982605,0.9095310568809509,0.037814538925886154,0.9445744752883911,0.8927659392356873
40,0.03847373276948929,0.9676769971847534,0.9112425446510315,0.03711366653442383,0.945053219795227,0.8944680690765381
41,0.037923868745565414,0.9693441390991211,0.9122889637947083,0.03717773035168648,0.9451595544815063,0.8936170339584351
42,0.038007721304893494,0.968430757522583,0.9117391705513,0.03800848871469498,0.9438297748565674,0.8941489458084106
43,0.03771602734923363,0.9694328308105469,0.9119430780410767,0.038766056299209595,0.9437766075134277,0.8934574723243713
44,0.03760600462555885,0.9695924520492554,0.9119963049888611,0.03812331333756447,0.9444149136543274,0.8926595449447632
45,0.03724696859717369,0.9702220559120178,0.9144437909126282,0.038836441934108734,0.9431914687156677,0.8939893841743469
46,0.03678658977150917,0.9706122279167175,0.9147275686264038,0.039060287177562714,0.9428723454475403,0.8927127718925476
47,0.03658217936754227,0.9708605408668518,0.9147807955741882,0.03919116407632828,0.9431383013725281,0.8938297629356384
48,0.03640827536582947,0.9718359708786011,0.9146211743354797,0.038390424102544785,0.9432978630065918,0.8931382894515991
49,0.03581126034259796,0.9724922180175781,0.9152596592903137,0.03870953992009163,0.9436702132225037,0.8938297629356384
50,0.03604745864868164,0.9722882509231567,0.9163148999214172,0.03850402683019638,0.9431383013725281,0.8943085074424744
51,0.03547624871134758,0.9725276827812195,0.9170066118240356,0.03979109972715378,0.9428191781044006,0.8925532102584839
52,0.03601628169417381,0.9732725620269775,0.9166519045829773,0.03960416465997696,0.9441489577293396,0.8939361572265625
53,0.03561151400208473,0.972793698310852,0.9177780747413635,0.03972824290394783,0.943031907081604,0.8928191661834717
54,0.03538506105542183,0.9736804962158203,0.9181860089302063,0.03948449715971947,0.9437766075134277,0.893510639667511
55,0.035268086940050125,0.9732725620269775,0.9185407161712646,0.03860858827829361,0.9438297748565674,0.8932978510856628
56,0.03546077758073807,0.9740263223648071,0.9189308881759644,0.03944117948412895,0.9442021250724792,0.8937234282493591
57,0.03466320410370827,0.9747534990310669,0.9193299412727356,0.039994362741708755,0.9431383013725281,0.8926063776016235
58,0.03457436338067055,0.974797785282135,0.9206423759460449,0.03931175544857979,0.9435638189315796,0.8927127718925476
