Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.9749032855033875,0.11639823226886818,0.8837880492210388,0.40424212622573374,0.7932897806167603,0.4793596415053981
1,0.9815735220909119,0.11948845051913477,0.9152381420135498,0.41223544417549607,0.8555729985237122,0.46827610530536906
2,0.983657956123352,0.1193157147540017,0.9255602955818176,0.40762158970628126,0.8704141974449158,0.4730626955397171
3,0.9835078716278076,0.1265555618192282,0.9294790625572205,0.40586711990754365,0.8781350255012512,0.4675773182732282
4,0.9843083024024963,0.12819725576463512,0.9339147806167603,0.40492482022227066,0.8857057094573975,0.4668779240130942
5,0.9856590032577515,0.12670363562949288,0.9390341639518738,0.40397783442063123,0.8937600255012512,0.46931852994987583
6,0.9856923818588257,0.12801663071717567,0.9405516386032104,0.39893322140948856,0.8942602872848511,0.4730501478733358
7,0.9855923056602478,0.13552950173826575,0.9431697130203247,0.40094099876621125,0.9014474153518677,0.463529499495523
8,0.9866595268249512,0.1314440338335543,0.9461879730224609,0.3976584901754371,0.9044156670570374,0.4708974759910086
9,0.9872598648071289,0.12938743544634243,0.9479889273643494,0.3961641223540095,0.906566858291626,0.4744484421996481
10,0.9878268241882324,0.13063722523186952,0.9508737921714783,0.39540081258078597,0.9116695523262024,0.4739619621873445
11,0.987993597984314,0.13288417180593345,0.9526580572128296,0.3929775246617188,0.9143209457397461,0.4741383035323477
12,0.9890608191490173,0.12761415577105534,0.95570969581604,0.3875109471819981,0.9168723225593567,0.4848748970469466
13,0.9882103800773621,0.13988222628980632,0.9559264779090881,0.39219472919596027,0.9211245775222778,0.46792304451423333
14,0.9882103800773621,0.14291489390142262,0.9573105573654175,0.38811411255405004,0.9226254224777222,0.46897099354452737
15,0.9893442988395691,0.13741956944973713,0.9602788090705872,0.38419355563998253,0.9258104562759399,0.4783868749102804
16,0.9893776774406433,0.13861372661914706,0.9602788090705872,0.3887498898929614,0.927561342716217,0.47263638348789144
17,0.989127516746521,0.1477287843352903,0.9630469679832458,0.3765717341246324,0.9299793243408203,0.4756994815400772
18,0.9897445440292358,0.14200756595657932,0.963263750076294,0.38151585718689535,0.931179940700531,0.47647657685652534
19,0.9900947213172913,0.143478248669701,0.964514434337616,0.3855070849632235,0.9349653124809265,0.4710146663670755
20,0.9895110726356506,0.1540061733743258,0.965531587600708,0.37956800382269623,0.9364660978317261,0.46642582280297795
21,0.9902281165122986,0.15041067173096814,0.966982364654541,0.38116024798563286,0.9391341805458069,0.468429080283399
22,0.9891608953475952,0.16287651479189244,0.9661319255828857,0.3816953129898164,0.9393843412399292,0.45542817221829124
23,0.9897445440292358,0.1638687025568948,0.9686833024024963,0.3752997393508749,0.9423192143440247,0.46083155809223025
24,0.9903115034103394,0.15733521501395287,0.9691668748855591,0.3755332154379118,0.9424692988395691,0.4671315695481353
25,0.9900113344192505,0.16282712237247887,0.9685999155044556,0.38389402663422734,0.9443870186805725,0.4532788509932938
26,0.9910785555839539,0.15284646245712658,0.9702340960502625,0.3824728016328594,0.9457544088363647,0.46468073591001396
27,0.9904115796089172,0.16213129987643643,0.9703508615493774,0.37600458374403606,0.9453708529472351,0.4618641163795275
28,0.9898946285247803,0.1730437906735582,0.9706510305404663,0.3769275285990741,0.947438657283783,0.45002868072736774
