Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.19169169664382935,0.40786218764321336,0.07841174304485321,0.34408735676082386,0.01985318586230278,0.2480504555959628
1,0.26359692215919495,0.39785707114311963,0.1292959600687027,0.3480786808189708,0.06239572912454605,0.25406424803790956
2,0.33850517868995667,0.38775509892650073,0.18518517911434174,0.35341531661698283,0.11961962282657623,0.2588295844565165
3,0.42292290925979614,0.37808421840151585,0.26276275515556335,0.3574023158260321,0.1950283646583557,0.26451346577245205
4,0.5181848406791687,0.3726974280662242,0.3805472254753113,0.35455165488569307,0.296963632106781,0.27275091704808285
5,0.6351351141929626,0.3616267727803566,0.5203536748886108,0.3517588285823778,0.4234234094619751,0.28661439863726557
6,0.7425758838653564,0.34313750532942733,0.6503170132637024,0.3448965425949725,0.5333666801452637,0.3119659520756002
7,0.818985641002655,0.33971130596861415,0.7652652859687805,0.3259640261227555,0.6448114514350891,0.33432466790863036
8,0.8783783912658691,0.3305286581446268,0.837837815284729,0.326094401048245,0.748081386089325,0.34337694080712816
9,0.9075742363929749,0.3501224936996942,0.8868868947029114,0.31705548408164064,0.8248248100280762,0.33282202221866514
10,0.9342675805091858,0.3678263164048069,0.9265932440757751,0.30394471064598944,0.883049726486206,0.3282289729492037
11,0.9407740831375122,0.4048977230034763,0.9412745833396912,0.2970674219073349,0.9130797386169434,0.2980348550891888
12,0.951284646987915,0.420880601004726,0.9532866477966309,0.2986272723529016,0.9352685809135437,0.28049212664237233
13,0.955455482006073,0.44274956682816,0.959626317024231,0.2969324271078387,0.9477810859680176,0.2603180060640013
14,0.9589589834213257,0.45528930450029226,0.9649649858474731,0.2875855193041565,0.9537871479988098,0.2571251761955513
15,0.9619619846343994,0.44421657095980316,0.9646313190460205,0.30562659846547313,0.9572906494140625,0.2501568305747237
16,0.9649649858474731,0.43042617458182103,0.9666333198547363,0.30332258801431583,0.9567901492118835,0.26625123740386325
17,0.9662996530532837,0.4517013396102323,0.9688021540641785,0.30941188687735816,0.9644644856452942,0.23888677351240958
18,0.9644644856452942,0.4699577851551293,0.9694694876670837,0.2987622443542768,0.9651318192481995,0.23127997049059387
19,0.962295651435852,0.456391532142098,0.9642976522445679,0.31977042251759963,0.9631298184394836,0.22383804534030233
20,0.9688021540641785,0.43346370519214905,0.9683016538619995,0.3258818041551545,0.9654654860496521,0.2406544906526966
21,0.9654654860496521,0.44226088106892447,0.9661328196525574,0.32092207964016406,0.9631298184394836,0.2368170392909115
22,0.9652986526489258,0.4685403445149592,0.9689689874649048,0.310021619359788,0.9673006534576416,0.22143803612525279
