epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,prediction_medium_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy,val_prediction_medium_accuracy
0,0.6069148182868958,0.2330550104379654,0.009086444042623043,0.018172888085246086,1.1567579507827759,0.18681591749191284,0.008955223485827446,0.013681592419743538
1,0.512039303779602,0.261910617351532,0.011542239226400852,0.024312376976013184,0.7616668343544006,0.26542288064956665,0.00920397974550724,0.020895522087812424
2,0.49954667687416077,0.28167974948883057,0.016453830525279045,0.032662082463502884,1.109810709953308,0.2631840705871582,0.00920397974550724,0.03233831003308296
3,0.4895192086696625,0.2997298538684845,0.021856581792235374,0.038187623023986816,0.5225794911384583,0.31417909264564514,0.020398009568452835,0.041044775396585464
4,0.4703204333782196,0.34712672233581543,0.03425835072994232,0.05955304577946663,0.4937685430049896,0.34054726362228394,0.02587064728140831,0.05970149114727974
5,0.4565611481666565,0.371193528175354,0.046905696392059326,0.06986738741397858,0.49704769253730774,0.3415422737598419,0.033582091331481934,0.04527363181114197
6,0.44060808420181274,0.40962672233581543,0.075147345662117,0.09847740828990936,0.46788886189460754,0.38805970549583435,0.03606965020298958,0.06766169518232346
7,0.4253104329109192,0.44732317328453064,0.1001964658498764,0.12733300030231476,0.49279356002807617,0.38283583521842957,0.04427860677242279,0.06741293519735336
8,0.4123087227344513,0.4834233820438385,0.1295432150363922,0.14783890545368195,0.453794926404953,0.403482586145401,0.04875621944665909,0.09179104119539261
9,0.39075353741645813,0.5435903668403625,0.17657171189785004,0.20616404712200165,0.43936410546302795,0.3980099558830261,0.05796019732952118,0.09601990133523941
10,0.3682449460029602,0.598231852054596,0.21881139278411865,0.25552552938461304,0.44117221236228943,0.4475124478340149,0.07338308542966843,0.1184079572558403
11,0.34163281321525574,0.6565569639205933,0.2919940948486328,0.3374263346195221,0.41970041394233704,0.46243780851364136,0.08830846101045609,0.13805970549583435
12,0.31428632140159607,0.709233820438385,0.3617387115955353,0.4214145243167877,0.41477349400520325,0.4641790986061096,0.1052238792181015,0.15671642124652863
13,0.2864174544811249,0.7647347450256348,0.44056975841522217,0.5023329854011536,0.4111380875110626,0.4601989984512329,0.10248756408691406,0.1579602062702179
14,0.25668537616729736,0.8106581568717957,0.5308202505111694,0.6102652549743652,0.386090487241745,0.48855721950531006,0.1273631900548935,0.17736318707466125
15,0.23343636095523834,0.838040292263031,0.5970039367675781,0.6732563972473145,0.39406344294548035,0.4781094491481781,0.13333334028720856,0.1793532371520996
16,0.20508906245231628,0.8832269310951233,0.6651522517204285,0.753806471824646,0.3900543749332428,0.4592039883136749,0.1315920352935791,0.18159204721450806
17,0.1822466254234314,0.8936640620231628,0.7250736951828003,0.7997298836708069,0.38456374406814575,0.4815920293331146,0.13805970549583435,0.1838308423757553
18,0.16589049994945526,0.9095039367675781,0.7820481061935425,0.8427062630653381,0.39685821533203125,0.4691542387008667,0.14104478061199188,0.1890547275543213
19,0.14985284209251404,0.9244843125343323,0.8256385326385498,0.877087414264679,0.4035186767578125,0.47213929891586304,0.13905473053455353,0.1848258674144745
20,0.13776008784770966,0.9360265135765076,0.8533890247344971,0.8994351625442505,0.4107304513454437,0.477860689163208,0.14626865088939667,0.18781094253063202
21,0.1295037418603897,0.9393418431282043,0.876719057559967,0.90987229347229,0.4115760922431946,0.4863184094429016,0.1492537260055542,0.18781094253063202
22,0.12082870304584503,0.9441306591033936,0.8966109752655029,0.9246070981025696,0.435161828994751,0.48482587933540344,0.1407960206270218,0.18208955228328705
23,0.1155712753534317,0.9474459886550903,0.9091355800628662,0.9300098419189453,0.4315544664859772,0.48134326934814453,0.1450248807668686,0.18059702217578888
24,0.11342921108007431,0.9458497166633606,0.912450909614563,0.9313604831695557,0.4344128668308258,0.47960197925567627,0.14154228568077087,0.1803482621908188
25,0.1135195791721344,0.9485510587692261,0.9187131524085999,0.9360265135765076,0.4547998905181885,0.4771144390106201,0.1363184154033661,0.1758706420660019
26,0.10820231586694717,0.9517436027526855,0.9282907843589783,0.943025529384613,0.4512082040309906,0.4828358292579651,0.14353233575820923,0.18159204721450806
27,0.10661956667900085,0.957023561000824,0.9340618848800659,0.9448673725128174,0.4568837583065033,0.4786069691181183,0.13905473053455353,0.17711442708969116
28,0.1037021055817604,0.9598477482795715,0.9335707426071167,0.9426571726799011,0.4524969160556793,0.4728855788707733,0.13830845057964325,0.17786069214344025
29,0.09903772920370102,0.9555500745773315,0.9323428273200989,0.9443762302398682,0.44178780913352966,0.48457711935043335,0.13731342554092407,0.1793532371520996
30,0.09992377460002899,0.9553045034408569,0.9400785565376282,0.945604145526886,0.4574243426322937,0.4878109395503998,0.13805970549583435,0.1706467717885971
31,0.09873677790164948,0.9596021771430969,0.9447445869445801,0.9527259469032288,0.4605613648891449,0.4858208894729614,0.13358208537101746,0.1758706420660019
32,0.0963025763630867,0.9629175066947937,0.9484282732009888,0.954936146736145,0.4670161306858063,0.48880597949028015,0.14179104566574097,0.1798507422208786
33,0.09740131348371506,0.9610756635665894,0.9416748285293579,0.9479371309280396,0.4575860798358917,0.49402984976768494,0.13756218552589417,0.1793532371520996
34,0.09145162254571915,0.9636542201042175,0.9484282732009888,0.9546905755996704,0.46032625436782837,0.4922885596752167,0.136567160487175,0.17686566710472107
35,0.09416207671165466,0.9618123769760132,0.9487966895103455,0.9559184908866882,0.4572668671607971,0.48905473947525024,0.13805970549583435,0.1758706420660019
36,0.09422404319047928,0.9618123769760132,0.9460952877998352,0.9524803757667542,0.4669629633426666,0.48134326934814453,0.14179104566574097,0.17860697209835052
