epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,prediction_medium_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy,val_prediction_medium_accuracy
0,0.7210273146629333,0.1795128434896469,0.003837170545011759,0.011177844367921352,nan,0.11460131406784058,0.005177770275622606,0.011736279353499413
1,0.6593924760818481,0.23356689512729645,0.004671338014304638,0.028194861486554146,nan,0.1915774941444397,0.005177770275622606,0.027959957718849182
2,0.6345483660697937,0.26559892296791077,0.005338672082871199,0.05588922277092934,nan,0.26441144943237305,0.005177770275622606,0.0828443244099617
3,0.6209467053413391,0.31448113918304443,0.004838171415030956,0.08591925352811813,nan,0.2526751756668091,0.005177770275622606,0.07594063133001328
4,0.6017030477523804,0.37003669142723083,0.004004003945738077,0.09409409761428833,nan,0.2927165925502777,0.005177770275622606,0.09285467863082886
5,0.5762786865234375,0.41107773780822754,0.004337671212852001,0.10410410165786743,nan,0.3037625253200531,0.004832585342228413,0.09665171056985855
6,0.557541012763977,0.45779111981391907,0.004337671212852001,0.11127794533967972,nan,0.3241284191608429,0.005522954743355513,0.10528132319450378
7,0.5403364896774292,0.5003336668014526,0.005005004815757275,0.12212212383747101,nan,0.3075595498085022,0.004487400874495506,0.10355540364980698
8,0.5274612903594971,0.5540540814399719,0.004671338014304638,0.12495829164981842,nan,0.2875388264656067,0.004142215941101313,0.10769762098789215
9,0.5060011148452759,0.6037704348564148,0.0045045046135783195,0.15231898427009583,nan,0.33413875102996826,0.006213324144482613,0.11287538707256317
10,0.49025416374206543,0.6534868478775024,0.0045045046135783195,0.16232898831367493,nan,0.34691059589385986,0.004832585342228413,0.12185019254684448
11,0.47265157103538513,0.7173840403556824,0.00667334022000432,0.17684350907802582,nan,0.3462202250957489,0.008629617281258106,0.13013462722301483
12,0.4532047510147095,0.7489155530929565,0.008341674692928791,0.21388055384159088,nan,0.34138762950897217,0.007939247414469719,0.12461166828870773
13,0.44102969765663147,0.7609276175498962,0.010176843963563442,0.22389055788516998,nan,0.34552985429763794,0.010010355152189732,0.11287538707256317
14,0.4314134120941162,0.796963632106781,0.0118451789021492,0.2485819160938263,nan,0.3465654253959656,0.010700725018978119,0.13151535391807556
15,0.41297224164009094,0.8258258104324341,0.015682348981499672,0.2931264638900757,nan,0.3534691035747528,0.010010355152189732,0.13186053931713104
16,0.3979473412036896,0.8400066494941711,0.0168501827865839,0.32115447521209717,nan,0.35657575726509094,0.011045909486711025,0.1397997885942459
17,0.3920990526676178,0.8601935505867004,0.0168501827865839,0.33550217747688293,nan,0.35795649886131287,0.010010355152189732,0.13565757870674133
18,0.3845669627189636,0.8712045550346375,0.01885218545794487,0.35118451714515686,nan,0.35657575726509094,0.010010355152189732,0.14394201338291168
19,0.3763963282108307,0.8838838934898376,0.021021021530032158,0.37303969264030457,nan,0.34552985429763794,0.010010355152189732,0.12668277323246002
20,0.37058332562446594,0.8963963985443115,0.024190858006477356,0.39389389753341675,nan,0.3465654253959656,0.010010355152189732,0.14049015939235687
21,0.3647845983505249,0.8957290649414062,0.021521521732211113,0.40924257040023804,nan,0.34518468379974365,0.015188125893473625,0.13358646631240845
22,0.36078953742980957,0.9020687341690063,0.024190858006477356,0.43226560950279236,nan,0.3496720790863037,0.011045909486711025,0.13703832030296326
23,0.3559774160385132,0.9127460718154907,0.0268601942807436,0.4397731125354767,nan,0.35243356227874756,0.010700725018978119,0.1453227549791336
24,0.35097089409828186,0.916583240032196,0.026359692215919495,0.4506172835826874,nan,0.344839483499527,0.009665170684456825,0.14118053019046783
25,0.34452083706855774,0.9197530746459961,0.030030030757188797,0.4781448245048523,nan,0.3534691035747528,0.012771832756698132,0.14946496486663818
26,0.34262165427207947,0.9237570762634277,0.029529528692364693,0.4883216619491577,nan,0.35105282068252563,0.012081463821232319,0.15533310174942017
27,0.339448481798172,0.9237570762634277,0.0318651981651783,0.5001668334007263,nan,0.35864686965942383,0.009319986216723919,0.14981015026569366
28,0.3372253179550171,0.931765079498291,0.03303303197026253,0.5103436708450317,nan,0.35623058676719666,0.012426648288965225,0.15326198935508728
29,0.33022722601890564,0.9330997467041016,0.036202870309352875,0.5283616781234741,nan,0.35277873277664185,0.013117017224431038,0.15360717475414276
30,0.3326203525066376,0.9315982460975647,0.03286619856953621,0.5295295119285583,nan,0.3476009666919708,0.012081463821232319,0.14842940866947174
31,0.3281461000442505,0.9374374151229858,0.03837170451879501,0.5390390157699585,nan,0.35623058676719666,0.015533310361206532,0.158094584941864
32,0.3270184397697449,0.9349349141120911,0.038204871118068695,0.5383716821670532,nan,0.35415947437286377,0.014842941425740719,0.1511908918619156
33,0.3252803683280945,0.9399399161338806,0.03837170451879501,0.5553887486457825,nan,0.3520883619785309,0.014497756026685238,0.1584397703409195
