Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.25308099389076233,0.49258862398681935,0.5352312922477722,0.2163615439058913,0.45280489325523376,0.19104983210728935
1,0.1306818127632141,0.6118107593718264,0.703845202922821,0.14712600446834204,0.6213988661766052,0.14106323615983163
2,0.0817461609840393,0.6663611945951706,0.7652449011802673,0.12025255258352205,0.704865574836731,0.11338625282130725
3,0.37804096937179565,0.36668064966260266,0.3017965853214264,0.29056313140762025,0.22223111987113953,0.24275621892977714
4,0.389164537191391,0.38063900211230617,0.3624959886074066,0.28041696853913534,0.27570822834968567,0.23894402934855852
5,0.39546653628349304,0.38310159084329426,0.38004159927368164,0.27732465621237923,0.285911500453949,0.23957375294432648
6,0.39974790811538696,0.3973546155721614,0.42889726161956787,0.26686471014364677,0.3272247016429901,0.23578067428419186
7,0.40090829133987427,0.40132803800846295,0.440420925617218,0.26460617999231334,0.34000879526138306,0.2340657819992237
8,0.40008804202079773,0.41021986474809335,0.46274808049201965,0.25932206354208875,0.3633962869644165,0.23045807170981789
9,0.40240877866744995,0.417269803529822,0.4819542169570923,0.25533668508215074,0.3848631680011749,0.22739351138802727
10,0.40118837356567383,0.4201489619592034,0.4870758652687073,0.2540379094284556,0.392085462808609,0.2258131286123409
11,0.39854753017425537,0.42403381746204377,0.4934779107570648,0.25207506933547386,0.40014803409576416,0.22389111320248248
12,0.40240877866744995,0.4101096247556688,0.4640284776687622,0.2596389190742609,0.3662571907043457,0.23025145617007034
13,0.4010683298110962,0.4199580846404232,0.48515525460243225,0.2548222096809238,0.3932858407497406,0.22521970567865301
14,0.40184858441352844,0.4196591640159909,0.48635563254356384,0.25437851695355795,0.39164531230926514,0.22596231903045128
15,0.40304896235466003,0.41282809147836314,0.4728313088417053,0.2573430621711552,0.37225911021232605,0.2298288463504817
16,0.3983674645423889,0.4246175853360395,0.4971790909767151,0.250502644833598,0.3981474041938782,0.22487976983036256
17,0.4002280831336975,0.42653898457799094,0.5037412047386169,0.24912261007246206,0.4041493237018585,0.22433840534954708
18,0.40210866928100586,0.42818875069660844,0.508662760257721,0.24838479311612918,0.4107114374637604,0.22342645618726248
19,0.39798736572265625,0.4306015530672052,0.509122908115387,0.24784209745641844,0.41491276025772095,0.22155634947637629
20,0.40154850482940674,0.4340904068291899,0.5215868949890137,0.24495517797382263,0.42461588978767395,0.22095441519698747
21,0.40070822834968567,0.44534829786883134,0.5454345345497131,0.2384461116405072,0.45044413208961487,0.21620559049066151
22,0.4034290909767151,0.44681278455553536,0.5506762266159058,0.23755011297693396,0.45616596937179565,0.21563710246753076
23,0.40224871039390564,0.44446698943425406,0.5443742275238037,0.23914405904357072,0.4503040909767151,0.21638895152217527
24,0.40094831585884094,0.45445679692683527,0.5634403228759766,0.23377833110575114,0.47273126244544983,0.21176487196741364
25,0.40260884165763855,0.4607806214255315,0.5765644907951355,0.23054463237999118,0.48897647857666016,0.20867474619447723
26,0.3993678092956543,0.4672447206194424,0.5868077874183655,0.22689255783694853,0.5001400709152222,0.20586272154360905
27,0.396666944026947,0.4695019406716035,0.5899487733840942,0.22524269308729325,0.5017805695533752,0.20525536624110327
28,0.39944782853126526,0.4723451956199998,0.5987716317176819,0.22275769585350053,0.5079225301742554,0.2048971085264996
29,0.40270885825157166,0.47115939530969664,0.5985515117645264,0.22353417689935753,0.5083826780319214,0.20530642779094596
30,0.3994078040122986,0.4847756309496775,0.6197783350944519,0.2166358260123157,0.5352712869644165,0.19858854303800685
31,0.4014684557914734,0.4851549492505334,0.6231194138526917,0.21564009459097017,0.5357914566993713,0.19920495615849654
32,0.40094831585884094,0.4886838292918648,0.6277208924293518,0.21437032367206282,0.5439740419387817,0.19694584703607246
33,0.398667573928833,0.48504496806343267,0.6189780831336975,0.216945008609943,0.5363116264343262,0.19801002332662437
34,0.397747278213501,0.4946275393907158,0.636123538017273,0.21095305032762376,0.5528569221496582,0.19441941028166046
35,0.4016885459423065,0.49296666276413,0.6356834173202515,0.2118856270497656,0.5526168346405029,0.19514771018610444
36,0.4008282721042633,0.494291087655954,0.6365036964416504,0.21167218389658782,0.5557178258895874,0.19403672844745826
37,0.40044814348220825,0.4765358348752414,0.6044734120368958,0.22190997268220086,0.52100670337677,0.2015541924425577
38,0.3978673219680786,0.4966989146951593,0.6389244794845581,0.21024776339117177,0.5579385161399841,0.19305332191366897
39,0.40024808049201965,0.5024867783287865,0.6498079299926758,0.20710549615870688,0.5707226395606995,0.1904077255125065
40,0.4021686911582947,0.5067097734393708,0.6576104164123535,0.2048488328850651,0.5800456404685974,0.18844139367556406
41,0.40290892124176025,0.5054935591139943,0.6565501093864441,0.20524413277465423,0.5777248740196228,0.1892623081113515
42,0.39752721786499023,0.5073046166133232,0.6549896001815796,0.20506705477919476,0.5791053175926208,0.1876283286074821
43,0.39894765615463257,0.5068859859164289,0.6550896167755127,0.20532251840560584,0.5793853998184204,0.18779149567796538
44,0.4005281627178192,0.5050546396279253,0.6528289318084717,0.20646451975182561,0.5774247646331787,0.18848084062024908
45,0.39954784512519836,0.5148137060972571,0.6696142554283142,0.19995179991939355,0.5919094085693359,0.18523449398334937
46,0.39884763956069946,0.5176507116095953,0.6726952791213989,0.19894675175349377,0.5976912379264832,0.18340253663691086
47,0.396206796169281,0.5119371413691216,0.6628320813179016,0.20179341421929026,0.5850272178649902,0.18626944441158816
48,0.402588814496994,0.5172732397994944,0.6748159527778625,0.19875049474587153,0.5986515879631042,0.18397626545463402
49,0.39762723445892334,0.5228437703479378,0.6807378530502319,0.1956078879933179,0.604913592338562,0.18154834165874417
50,0.39954784512519836,0.5221207181286647,0.6812580227851868,0.19564290640179763,0.6041333079338074,0.18223637546953772
51,0.4009282886981964,0.5221582332232477,0.6789372563362122,0.19753568158976256,0.6092549562454224,0.18030608518698973
52,0.39934778213500977,0.5255363784780447,0.6829185485839844,0.1958316400701656,0.6143565773963928,0.17863198145178977
53,0.4008282721042633,0.5288283342741189,0.6890205144882202,0.19374364623311835,0.6202784776687622,0.17742801949276268
54,0.39924776554107666,0.5241911720653114,0.6804577708244324,0.19681350385666047,0.6125159859657288,0.1789953240780281
55,0.3991077244281769,0.532716335337494,0.6944022178649902,0.1912414006394939,0.6249199509620667,0.17604226402301212
56,0.39772728085517883,0.5298000359449108,0.6866797208786011,0.19455375675284953,0.6228393316268921,0.1756462073022397
57,0.3984675109386444,0.534314608182928,0.6953825354576111,0.19099635661647762,0.6285211443901062,0.17468903520059448
58,0.3973671495914459,0.5339808526911525,0.6932218074798584,0.19187999192062766,0.6287811994552612,0.17413915538821992
59,0.3995678722858429,0.5312135043165851,0.6908010840415955,0.19309697575443158,0.6248999834060669,0.17568951992898346
60,0.39766725897789,0.5338596780138792,0.6936219334602356,0.1916816968202039,0.6282010078430176,0.17445862516591673
61,0.3995078504085541,0.5363708935153362,0.6975632309913635,0.19068862311033066,0.6342829465866089,0.1729404833743331
62,0.3993077874183655,0.5377693785352748,0.6995238661766052,0.18988312683238232,0.6363636255264282,0.17234749463234292
63,0.4020686745643616,0.5346236614909354,0.6945822834968567,0.19276288599213867,0.6353433132171631,0.1726134525169259
64,0.3977072536945343,0.5412888547447092,0.7016245126724243,0.189285313273293,0.6439060568809509,0.16942583198199776
65,0.39622679352760315,0.5384858559482323,0.6986835598945618,0.18969488319602598,0.6361035704612732,0.17181926085574173
