Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.22826620936393738,0.42013440784931194,0.022838899865746498,0.35981122725282455,0.008718074299395084,0.22005436489786345
1,0.26878684759140015,0.4089005464823828,0.0332760326564312,0.3656486624157788,0.011296659708023071,0.22545079110183838
2,0.30292239785194397,0.4012732729664097,0.05329076573252678,0.3686069552059333,0.01964636519551277,0.23011977182765708
3,0.34381139278411865,0.3891574861677573,0.06348232179880142,0.3756647883807508,0.02750491164624691,0.23517772545149185
4,0.38163065910339355,0.38030666560239046,0.08361984044313431,0.38119699893180786,0.048993125557899475,0.23849633546580176
5,0.42755404114723206,0.3673898407487425,0.10572200268507004,0.388197738675828,0.06606090068817139,0.24441242057542956
6,0.45997053384780884,0.3594492481369237,0.12721021473407745,0.39293216735250397,0.0876719057559967,0.2476185845105723
7,0.5164538025856018,0.3464454118391163,0.17620334029197693,0.3992129998711729,0.1294204294681549,0.2543415882897108
8,0.5559921264648438,0.3385329843475535,0.2213899791240692,0.40153010639175307,0.16392436623573303,0.25993690926069335
9,0.6059675812721252,0.32831427528165535,0.2826620936393738,0.4042680312799881,0.2129174917936325,0.2674176934383564
10,0.6771856546401978,0.30370997354416734,0.34810903668403625,0.4148288911219672,0.2663310468196869,0.28146113533386546
11,0.7210215926170349,0.2960507868412098,0.42202848196029663,0.41484883323848,0.33190077543258667,0.2891003799203102
12,0.7727161049842834,0.27949235241697185,0.5009823441505432,0.4150543636095185,0.3908398747444153,0.3054532839735096
13,0.8224459886550903,0.26419577663720106,0.586321234703064,0.41633835084632054,0.47347739338874817,0.31946587251647834
14,0.8533890247344971,0.2588794609411348,0.6548379063606262,0.4122322969284476,0.5432220101356506,0.3288882421304176
15,0.8887524604797363,0.24615406641591675,0.7281433939933777,0.40685934684391534,0.6154223680496216,0.3469865867401678
16,0.8998035192489624,0.26787697892418827,0.7870824933052063,0.3850189480208981,0.681606113910675,0.3471040730549137
17,0.9165029525756836,0.2859900001792401,0.8414784073829651,0.36724506045852484,0.751719057559967,0.346764939362235
18,0.925589382648468,0.2951898894048833,0.8616158962249756,0.37131336611796434,0.7938359379768372,0.3334967444771524
