Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8903412222862244,0.7740546259532157,0.24778306484222412,0.2259453740467844
1,0.919702410697937,0.8717591995206913,0.7224124073982239,0.12824080047930875
2,0.9253067970275879,0.9013089307368489,0.8078001141548157,0.09869106926315105
3,0.9300954341888428,0.906683961968539,0.8309271931648254,0.09331603803146095
4,0.9322946071624756,0.9093224511931138,0.8413379788398743,0.0906775488068861
5,0.9344494938850403,0.9105118369743922,0.8486006855964661,0.08948816302560776
6,0.9373847246170044,0.9094214975039243,0.8534424901008606,0.09057850249607573
7,0.937969982624054,0.9098620348086917,0.855588436126709,0.09013796519130839
8,0.939264714717865,0.9113772159725614,0.8612106442451477,0.08862278402743864
9,0.9401248693466187,0.9107721822889844,0.8621506094932556,0.08922781771101562
10,0.9412776827812195,0.9110852008058603,0.8653252720832825,0.08891479919413967
11,0.943397045135498,0.911300427646657,0.8705306649208069,0.08869957235334301
12,0.9453657269477844,0.9093669634211538,0.8720381855964661,0.09063303657884628
13,0.9455608129501343,0.910586517530921,0.8743792772293091,0.08941348246907894
14,0.9480260610580444,0.9080261754941781,0.8762858510017395,0.09197382450582191
15,0.9483541250228882,0.9095283228679327,0.8792742490768433,0.0904716771320672
16,0.9500656127929688,0.9074068338325892,0.8802585601806641,0.09259316616741085
17,0.9503671526908875,0.9082430741817475,0.8821651339530945,0.09175692581825251
18,0.9517593383789062,0.9071749857672482,0.8840007781982422,0.09282501423275175
19,0.9529210329055786,0.9058707566397494,0.8850383162498474,0.09412924336025055
20,0.9531693458557129,0.9067419024537572,0.8868118524551392,0.09325809754624285
21,0.9544285535812378,0.9056389704051461,0.8884169459342957,0.09436102959485394
22,0.9552355408668518,0.9054950401442139,0.8902082443237305,0.09450495985578615
23,0.9567696452140808,0.9037285236063067,0.8917778134346008,0.09627147639369318
24,0.9568051099777222,0.9035358471332144,0.8916270732879639,0.09646415286678554
25,0.9577805995941162,0.9034264351983013,0.8939415216445923,0.09657356480169867
