epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy
0,0.0953887328505516,0.8903412222862244,0.24778306484222412,0.05702712759375572,0.9300000071525574,0.5355851054191589
1,0.059157367795705795,0.919702410697937,0.7224124073982239,0.03829280287027359,0.9339361786842346,0.8282978534698486
2,0.060232847929000854,0.9253067970275879,0.8078001141548157,0.03943789377808571,0.9346276521682739,0.8373404145240784
3,0.05958261713385582,0.9300954341888428,0.8309271931648254,0.03674282506108284,0.9413297772407532,0.8677127957344055
4,0.05808919295668602,0.9322946071624756,0.8413379788398743,0.03524813801050186,0.9405319094657898,0.8762766122817993
5,0.057240020483732224,0.9344494938850403,0.8486006855964661,0.03667652979493141,0.9381383061408997,0.8743616938591003
6,0.05581235513091087,0.9373847246170044,0.8534424901008606,0.03739594295620918,0.9396276473999023,0.8780319094657898
7,0.05505215376615524,0.937969982624054,0.855588436126709,0.03351534157991409,0.9442021250724792,0.8850532174110413
8,0.054355815052986145,0.939264714717865,0.8612106442451477,0.03807571530342102,0.9432446956634521,0.8833510875701904
9,0.05350955203175545,0.9401248693466187,0.8621506094932556,0.033849120140075684,0.944468080997467,0.8846808671951294
10,0.05311659723520279,0.9412776827812195,0.8653252720832825,0.03450440242886543,0.9435638189315796,0.8829787373542786
11,0.051753196865320206,0.943397045135498,0.8705306649208069,0.03536365181207657,0.9424999952316284,0.8870213031768799
12,0.0509692020714283,0.9453657269477844,0.8720381855964661,0.034006331115961075,0.9451595544815063,0.8874468207359314
13,0.050791893154382706,0.9455608129501343,0.8743792772293091,0.03359602764248848,0.9454255104064941,0.8892021179199219
14,0.04996379092335701,0.9480260610580444,0.8762858510017395,0.03339643403887749,0.9468085169792175,0.8913297653198242
15,0.04919758811593056,0.9483541250228882,0.8792742490768433,0.03361772745847702,0.9451595544815063,0.8910106420516968
16,0.04820861667394638,0.9500656127929688,0.8802585601806641,0.035314612090587616,0.9438297748565674,0.889308512210846
17,0.04807393625378609,0.9503671526908875,0.8821651339530945,0.033490415662527084,0.9465425610542297,0.8924999833106995
18,0.04783868044614792,0.9517593383789062,0.8840007781982422,0.03404371812939644,0.9458510875701904,0.8923404216766357
19,0.046776287257671356,0.9529210329055786,0.8850383162498474,0.03418958932161331,0.9454255104064941,0.8925532102584839
20,0.046388544142246246,0.9531693458557129,0.8868118524551392,0.03451069816946983,0.9451595544815063,0.8913297653198242
21,0.04605330154299736,0.9544285535812378,0.8884169459342957,0.034563157707452774,0.9432446956634521,0.8905851244926453
22,0.04512893036007881,0.9552355408668518,0.8902082443237305,0.03448314592242241,0.9446808695793152,0.8923935890197754
23,0.044785499572753906,0.9567696452140808,0.8917778134346008,0.035395585000514984,0.946382999420166,0.893510639667511
24,0.04446202516555786,0.9568051099777222,0.8916270732879639,0.03499189391732216,0.9454787373542786,0.892074465751648
25,0.044374462217092514,0.9577805995941162,0.8939415216445923,0.03521939739584923,0.9456382989883423,0.8936170339584351
26,0.043697964400053024,0.9589067697525024,0.8958835601806641,0.03529650717973709,0.9442021250724792,0.8929787278175354
27,0.04282129183411598,0.9604586362838745,0.8976216912269592,0.03589931130409241,0.9438297748565674,0.8927659392356873
28,0.04268574342131615,0.960299015045166,0.8971694111824036,0.03641405701637268,0.9446808695793152,0.8931915163993835
29,0.04229975491762161,0.9614518284797668,0.8994395732879639,0.03656129166483879,0.9452127814292908,0.8942021131515503
30,0.04204034432768822,0.9615494012832642,0.8991912603378296,0.036566879600286484,0.944468080997467,0.8928723335266113
31,0.04185338690876961,0.9620903134346008,0.8995548486709595,0.03757641091942787,0.9434574246406555,0.8927659392356873
32,0.04106638953089714,0.9637751579284668,0.9016121625900269,0.03675386682152748,0.9447340369224548,0.8936702013015747
33,0.04102224484086037,0.9637840390205383,0.9015501141548157,0.036996886134147644,0.9443085193634033,0.8926063776016235
34,0.04039865732192993,0.9639791250228882,0.9023925065994263,0.03695257753133774,0.9435106515884399,0.8923404216766357
35,0.03994892165064812,0.9650255441665649,0.9038556814193726,0.03812289237976074,0.9435106515884399,0.8918616771697998
36,0.03942498564720154,0.9657260775566101,0.9044941663742065,0.03777667507529259,0.9435106515884399,0.8932446837425232
37,0.03935062512755394,0.9663202166557312,0.9063741564750671,0.037695303559303284,0.9426063895225525,0.8933510780334473
38,0.03908104449510574,0.9678277373313904,0.9073230028152466,0.03836223855614662,0.943031907081604,0.8927659392356873
39,0.03836771473288536,0.9686169624328613,0.9094955921173096,0.03763541206717491,0.9444149136543274,0.8959042429924011
40,0.038367245346307755,0.9684041738510132,0.9074293971061707,0.03775196522474289,0.9448404312133789,0.8940425515174866
41,0.03785727545619011,0.9681824445724487,0.9084669351577759,0.039182741194963455,0.9429255127906799,0.8931915163993835
42,0.03783978521823883,0.9699737429618835,0.9098325967788696,0.03837969899177551,0.9432446956634521,0.893031895160675
43,0.03736860677599907,0.9695481061935425,0.910187304019928,0.037561748176813126,0.9446276426315308,0.8954787254333496
44,0.03709911182522774,0.9711265563964844,0.9128298759460449,0.03870716691017151,0.9434042572975159,0.8936170339584351
45,0.03668850287795067,0.9706122279167175,0.9119608402252197,0.03749072924256325,0.9446276426315308,0.8953723311424255
46,0.036847393959760666,0.9715256094932556,0.9124840497970581,0.03905091807246208,0.9426063895225525,0.8932978510856628
47,0.03668886050581932,0.9711974859237671,0.913166880607605,0.03837424889206886,0.9444149136543274,0.8953191637992859
48,0.0363919623196125,0.9713925719261169,0.9134063124656677,0.038720693439245224,0.9429787397384644,0.8936702013015747
49,0.03615377098321915,0.9720221757888794,0.9144792556762695,0.03868190944194794,0.9439893364906311,0.8935638070106506
50,0.0362868569791317,0.9715521931648254,0.9143196940422058,0.03843028098344803,0.9440425634384155,0.8946276307106018
51,0.035701729357242584,0.9727848172187805,0.9159690737724304,0.039042308926582336,0.943031907081604,0.8947340250015259
52,0.03532952070236206,0.9739997386932373,0.9158626794815063,0.0392167754471302,0.9435106515884399,0.8938829898834229
53,0.03513255715370178,0.9742479920387268,0.9179022312164307,0.03906506672501564,0.9441489577293396,0.8939893841743469
54,0.034925296902656555,0.9746736884117126,0.9186294078826904,0.03879009187221527,0.9445744752883911,0.8956382870674133
55,0.034665584564208984,0.9741238355636597,0.917831301689148,0.03908801078796387,0.9435106515884399,0.8939893841743469
56,0.03467904403805733,0.9738134741783142,0.9165188670158386,0.03947441279888153,0.9432978630065918,0.8932978510856628
57,0.03429960831999779,0.9755160808563232,0.9187358021736145,0.03960645943880081,0.944468080997467,0.8946276307106018
58,0.03429807350039482,0.9750017523765564,0.91904616355896,0.039427146315574646,0.945053219795227,0.8959042429924011
59,0.034572336822748184,0.9745051860809326,0.917618453502655,0.039426326751708984,0.943617045879364,0.894361674785614
60,0.03459884598851204,0.9749131202697754,0.9186648726463318,0.03939782828092575,0.9439893364906311,0.8959574699401855
61,0.03411680832505226,0.9759949445724487,0.9196226000785828,0.03958475589752197,0.9442552924156189,0.8952127695083618
62,0.03388889506459236,0.975285530090332,0.9191259741783142,0.039303626865148544,0.9429255127906799,0.8942553400993347
63,0.03396710753440857,0.9758442044258118,0.9205448627471924,0.03978366032242775,0.9430851340293884,0.8938829898834229
64,0.03396238014101982,0.9767487049102783,0.9209704995155334,0.039980337023735046,0.9429255127906799,0.8948936462402344
65,0.03354187309741974,0.9768285155296326,0.9207221865653992,0.039975207298994064,0.9414361715316772,0.8934574723243713
66,0.03361284360289574,0.9760836362838745,0.9195871353149414,0.039963237941265106,0.9431914687156677,0.8940957188606262
67,0.03396381437778473,0.9762521386146545,0.9197733402252197,0.039628420025110245,0.9429255127906799,0.8938829898834229
68,0.03339796140789986,0.9773251414299011,0.922025740146637,0.04021642729640007,0.9432446956634521,0.893510639667511
69,0.03323107957839966,0.9768728613853455,0.9223893284797668,0.04029650241136551,0.9439361691474915,0.8932978510856628
70,0.03294534608721733,0.9774670004844666,0.9219636917114258,0.04030429944396019,0.9424468278884888,0.8932978510856628
71,0.033246103674173355,0.9770768284797668,0.9222740530967712,0.04020516946911812,0.9423936009407043,0.8940957188606262
72,0.033016227185726166,0.9771122932434082,0.9215291738510132,0.040318991988897324,0.9427127838134766,0.8941489458084106
73,0.03301543369889259,0.9775024652481079,0.9224869012832642,0.040336381644010544,0.9434042572975159,0.8940425515174866
74,0.0328693613409996,0.9774936437606812,0.9211921691894531,0.04036518931388855,0.9435638189315796,0.8939361572265625
75,0.03294167295098305,0.9779015183448792,0.9209261536598206,0.04061248153448105,0.9424999952316284,0.8926595449447632
76,0.03293721005320549,0.977138876914978,0.9229923486709595,0.040104445070028305,0.943031907081604,0.8940957188606262
77,0.032904256135225296,0.9781852960586548,0.9218217730522156,0.040551718324422836,0.9433510899543762,0.8937765955924988
