epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,prediction_medium_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy,val_prediction_medium_accuracy
0,0.689404308795929,0.2378438115119934,0.005279960576444864,0.014857564121484756,0.6150742769241333,0.26990050077438354,0.004726368002593517,0.019402984529733658
1,0.5993772149085999,0.28057464957237244,0.005648329854011536,0.021365422755479813,0.5793319940567017,0.3077114522457123,0.004726368002593517,0.03731343150138855
2,0.5870693325996399,0.27664539217948914,0.005034381058067083,0.03045186586678028,0.6003643274307251,0.2238806039094925,0.004975124262273312,0.03333333507180214
3,0.572289228439331,0.3036591410636902,0.005157170817255974,0.038187623023986816,0.5970819592475891,0.2639303505420685,0.003980099689215422,0.037064675241708755
4,0.5655879378318787,0.30267682671546936,0.004420432262122631,0.03781925514340401,0.5680437684059143,0.2624378204345703,0.004726368002593517,0.030845770612359047
5,0.5536234378814697,0.3323919475078583,0.005157170817255974,0.04113457724452019,0.5484144687652588,0.33532339334487915,0.004477611742913723,0.0482587069272995
6,0.5376951098442078,0.34393417835235596,0.004420432262122631,0.049729861319065094,0.5458590984344482,0.34800994396209717,0.005970149300992489,0.04875621944665909
7,0.5402659773826599,0.3334970474243164,0.004911591298878193,0.05329076573252678,0.6125277280807495,0.23557214438915253,0.007711442653089762,0.02935323305428028
8,0.5413950681686401,0.34000492095947266,0.005402750335633755,0.05046660080552101,0.5423272848129272,0.31716418266296387,0.004726368002593517,0.04552238807082176
9,0.5279104113578796,0.3758595287799835,0.005279960576444864,0.058939095586538315,0.532821536064148,0.3552238941192627,0.005223880521953106,0.048009950667619705
10,0.5166425108909607,0.3877701461315155,0.005893909838050604,0.0667976438999176,0.5232735276222229,0.35721394419670105,0.0064676618203520775,0.055472638458013535
11,0.5090206265449524,0.41429272294044495,0.005648329854011536,0.0791994109749794,0.5093660354614258,0.3985074758529663,0.006965174339711666,0.06666667014360428
12,0.49370476603507996,0.4414292871952057,0.00810412596911192,0.08509331941604614,0.5049448609352112,0.40945273637771606,0.006218905560672283,0.06766169518232346
13,0.48721906542778015,0.4540766179561615,0.007367386948317289,0.08644400537014008,0.49254220724105835,0.41542288661003113,0.006965174339711666,0.07412935048341751
14,0.4742227792739868,0.4907907545566559,0.007367386948317289,0.10191552340984344,0.49446868896484375,0.4064676761627197,0.007960199378430843,0.07213930040597916
15,0.4612824320793152,0.5287328362464905,0.0071218074299395084,0.11345776170492172,0.4798159599304199,0.426616907119751,0.005970149300992489,0.08407960087060928
16,0.4498249292373657,0.5596758127212524,0.005771119613200426,0.12770137190818787,0.479246586561203,0.4353233873844147,0.008706467226147652,0.08184079825878143
17,0.4351106584072113,0.6114931106567383,0.008718074299395084,0.14685657620429993,0.47429317235946655,0.44104477763175964,0.007960199378430843,0.09104477614164352
18,0.4224688708782196,0.6441552042961121,0.00761296646669507,0.1668713092803955,0.4627990126609802,0.4527363181114197,0.008457711897790432,0.09975124150514603
19,0.409083753824234,0.6902014017105103,0.008840864524245262,0.18897347152233124,0.4501006305217743,0.45771142840385437,0.007213930133730173,0.10447761416435242
20,0.39433741569519043,0.7215127944946289,0.010068762116134167,0.2126719057559967,0.4473256468772888,0.44527363777160645,0.010199004784226418,0.10373134166002274
21,0.38103872537612915,0.7648575901985168,0.012892927043139935,0.24815815687179565,0.4442118704319,0.4425373077392578,0.007960199378430843,0.10174129158258438
22,0.3692619800567627,0.7913801670074463,0.013015717267990112,0.26964637637138367,0.4341682493686676,0.4467661678791046,0.012437811121344566,0.10398010164499283
23,0.3588922321796417,0.8241650462150574,0.014366405084729195,0.29420432448387146,0.4239329397678375,0.4703980088233948,0.009701492264866829,0.11442785710096359
24,0.34916600584983826,0.8348477482795715,0.019400786608457565,0.3251473605632782,0.41725945472717285,0.4601989984512329,0.010199004784226418,0.113930344581604
25,0.34401586651802063,0.85166996717453,0.01755893975496292,0.3489685654640198,0.4182172119617462,0.45348259806632996,0.011442786082625389,0.11641790717840195
26,0.33655673265457153,0.8662819266319275,0.01829567737877369,0.3743860423564911,0.41317451000213623,0.44875621795654297,0.012935323640704155,0.11965174227952957
27,0.33020803332328796,0.8761051297187805,0.02161100134253502,0.404346764087677,0.4090309739112854,0.44900497794151306,0.011940298601984978,0.12064676731824875
28,0.32545381784439087,0.8773329854011536,0.020137524232268333,0.4293958842754364,0.4078125059604645,0.4475124478340149,0.011691542342305183,0.12139303237199783
29,0.3208925127983093,0.8909626603126526,0.023084478452801704,0.4704076647758484,0.407038152217865,0.466169148683548,0.011940298601984978,0.12139303237199783
30,0.3131314516067505,0.8951375484466553,0.0250491164624691,0.49410608410835266,0.4045233428478241,0.4527363181114197,0.013930348679423332,0.12661691009998322
31,0.31173941493034363,0.9028732776641846,0.02750491164624691,0.5088408589363098,0.40720489621162415,0.44477611780166626,0.012189054861664772,0.11094527691602707
32,0.3062085807323456,0.9093811511993408,0.030574657022953033,0.5282416343688965,0.4002024829387665,0.45870646834373474,0.01318407990038395,0.11791044473648071
33,0.300449937582016,0.9103634357452393,0.03204813227057457,0.5541502833366394,0.40218254923820496,0.45323383808135986,0.01268656738102436,0.1184079572558403
34,0.30021896958351135,0.9115913510322571,0.0311886053532362,0.5585707426071167,0.4022469222545624,0.4524875581264496,0.01318407990038395,0.11691541969776154
35,0.29518333077430725,0.9128192663192749,0.036468565464019775,0.5822691321372986,0.4002073109149933,0.4559701383113861,0.015671642497181892,0.12885572016239166
36,0.29295676946640015,0.920063853263855,0.03867878019809723,0.5990913510322571,0.40002745389938354,0.4512437880039215,0.015671642497181892,0.11542288213968277
37,0.2894592881202698,0.9190815091133118,0.03597740828990936,0.6059675812721252,0.39890429377555847,0.45447760820388794,0.015920398756861687,0.11990049481391907
38,0.2891378700733185,0.9243614673614502,0.043099213391542435,0.6090373396873474,0.3986470103263855,0.45472636818885803,0.01318407990038395,0.12089551985263824
39,0.28569138050079346,0.9203094244003296,0.04088899865746498,0.6178781986236572,0.39763715863227844,0.44626864790916443,0.014427860267460346,0.1181592047214508
40,0.2857261300086975,0.9233791828155518,0.039783891290426254,0.617387056350708,0.39986714720726013,0.45373135805130005,0.014925372786819935,0.11567164212465286
41,0.28193342685699463,0.9301326274871826,0.04346758499741554,0.6284381151199341,0.39860400557518005,0.4592039883136749,0.014925372786819935,0.11442785710096359
42,0.2793664336204529,0.9284135699272156,0.044818270951509476,0.6324901580810547,0.3954511284828186,0.4482586979866028,0.01318407990038395,0.11194030195474625
43,0.2813165783882141,0.925589382648468,0.04408153146505356,0.6220530271530151,0.3957303762435913,0.4601989984512329,0.015671642497181892,0.11990049481391907
44,0.2788895070552826,0.9303781986236572,0.04801080375909805,0.631385087966919,0.3969244658946991,0.4562188982963562,0.015671642497181892,0.11293532699346542
45,0.27625980973243713,0.9355353713035583,0.04506384953856468,0.6374017596244812,0.3960353136062622,0.4467661678791046,0.01517412904649973,0.11442785710096359
46,0.27627208828926086,0.9325883984565735,0.05083496868610382,0.628806471824646,0.39255112409591675,0.4527363181114197,0.015422885306179523,0.11741293221712112
47,0.2736157774925232,0.9378683567047119,0.04678290709853172,0.6413310170173645,0.39503589272499084,0.45049750804901123,0.014925372786819935,0.11567164212465286
48,0.27487483620643616,0.9370088577270508,0.04874754324555397,0.628806471824646,0.3915337920188904,0.45373135805130005,0.01467661652714014,0.1186567172408104
49,0.2710246443748474,0.9427799582481384,0.05304518714547157,0.6463654041290283,0.39348357915878296,0.45771142840385437,0.014925372786819935,0.11716417968273163
50,0.2699809670448303,0.945112943649292,0.051940079778432846,0.6440324187278748,0.3895251154899597,0.46243780851364136,0.015671642497181892,0.1226368173956871
51,0.2691558599472046,0.9402014017105103,0.05181729048490524,0.6442779898643494,0.38762903213500977,0.45348259806632996,0.015422885306179523,0.11467661708593369
52,0.2701946198940277,0.9386051297187805,0.05341355502605438,0.6398575901985168,0.39099302887916565,0.455721378326416,0.015422885306179523,0.11641790717840195
53,0.269816517829895,0.9393418431282043,0.0499754436314106,0.6485756635665894,0.39242082834243774,0.45447760820388794,0.014427860267460346,0.11517412960529327
54,0.26958605647087097,0.9368860721588135,0.05181729048490524,0.6475933194160461,0.3903350532054901,0.45323383808135986,0.013681592419743538,0.11641790717840195
55,0.26750653982162476,0.9440078735351562,0.05623771995306015,0.6593811511993408,0.39273083209991455,0.44999998807907104,0.014925372786819935,0.11691541969776154
56,0.2661818563938141,0.9406925439834595,0.051940079778432846,0.656434178352356,0.38995832204818726,0.4522387981414795,0.014427860267460346,0.11492536962032318
57,0.26601850986480713,0.9448673725128174,0.056851670145988464,0.664047122001648,0.39082011580467224,0.44925373792648315,0.015671642497181892,0.1181592047214508
58,0.26506507396698,0.9417976140975952,0.054764244705438614,0.6597495079040527,0.38832390308380127,0.4609452784061432,0.01467661652714014,0.11990049481391907
59,0.2652197778224945,0.9448673725128174,0.05660609155893326,0.6647838950157166,0.39111262559890747,0.45323383808135986,0.014179104939103127,0.1186567172408104
60,0.26470160484313965,0.9442534446716309,0.05513261258602142,0.6647838950157166,0.38833802938461304,0.4552238881587982,0.013681592419743538,0.12114427983760834
61,0.2648018002510071,0.9452357292175293,0.0541502945125103,0.6625736951828003,0.38935935497283936,0.4509950280189514,0.013432836160063744,0.12238805741071701
