epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy
38,0.045832790434360504,0.9697887301445007,0.9192560315132141,0.043220724910497665,0.9418616890907288,0.8947340250015259
39,0.04556189849972725,0.9700284004211426,0.9199307560920715,0.04351389408111572,0.9420212507247925,0.8940425515174866
40,0.04556811973452568,0.9705699682235718,0.9213067889213562,0.0436403714120388,0.9429787397384644,0.8955851197242737
41,0.04449152946472168,0.9719194173812866,0.9225674867630005,0.04315744712948799,0.9425531625747681,0.8944149017333984
42,0.04511938989162445,0.9722390174865723,0.9233576059341431,0.043719444423913956,0.9414893388748169,0.8940425515174866
43,0.04465198144316673,0.9719460010528564,0.9231711626052856,0.043275099247694016,0.9428191781044006,0.8951063752174377
44,0.04424508288502693,0.9722034931182861,0.9239790439605713,0.0443289540708065,0.9435638189315796,0.8960638046264648
45,0.044026464223861694,0.972949206829071,0.9247780442237854,0.044565606862306595,0.9436702132225037,0.8961170315742493
46,0.043758612126111984,0.9746271371841431,0.9266690611839294,0.045822858810424805,0.9405850768089294,0.8936170339584351
47,0.043989397585392,0.9742631316184998,0.9258700013160706,0.04439929872751236,0.9411702156066895,0.8945744633674622
48,0.04355287179350853,0.9745117425918579,0.9278852939605713,0.04516073316335678,0.9417552947998047,0.8930851221084595
49,0.04278993234038353,0.9757634997367859,0.9292525053024292,0.044606469571590424,0.9422872066497803,0.8961170315742493
50,0.04310375824570656,0.9765269756317139,0.9307705760002136,0.0459437258541584,0.9417552947998047,0.8939893841743469
51,0.04289880767464638,0.9766069054603577,0.9308416247367859,0.04586300998926163,0.9426595568656921,0.8934574723243713
52,0.042663175612688065,0.9765536189079285,0.9321733117103577,0.04528071731328964,0.9422340393066406,0.8947872519493103
53,0.042507708072662354,0.9765625,0.9309303760528564,0.04605012387037277,0.9416489601135254,0.8927659392356873
54,0.04299560561776161,0.9760031700134277,0.9318891763687134,0.04565944895148277,0.943031907081604,0.8934042453765869
55,0.041967593133449554,0.9775745868682861,0.9312322735786438,0.04592778906226158,0.9421276450157166,0.8931382894515991
56,0.04251065105199814,0.9773348569869995,0.9321111440658569,0.046229880303144455,0.9413297772407532,0.892074465751648
57,0.04178452864289284,0.9782493114471436,0.9342595934867859,0.046500273048877716,0.9410638213157654,0.8939893841743469
58,0.042099565267562866,0.9778586626052856,0.9333629012107849,0.04652230441570282,0.9417552947998047,0.8932978510856628
59,0.04139659181237221,0.9794744253158569,0.9348987936973572,0.04649750143289566,0.9418616890907288,0.8939361572265625
60,0.04225100949406624,0.9786132574081421,0.9344726800918579,0.046240925788879395,0.9426063895225525,0.8954787254333496
61,0.04130519926548004,0.9795365929603577,0.935271680355072,0.046516966074705124,0.9414893388748169,0.89484041929245
62,0.04225309193134308,0.9788796305656433,0.9347301125526428,0.04648527875542641,0.9420212507247925,0.8957446813583374
63,0.04130129888653755,0.9799005389213562,0.9370650053024292,0.0468805693089962,0.9409042596817017,0.8922340273857117
64,0.04189912602305412,0.9797762632369995,0.9365589618682861,0.04687519371509552,0.941595733165741,0.894946813583374
65,0.041342463344335556,0.9799005389213562,0.9362571239471436,0.046625714749097824,0.9418616890907288,0.8932446837425232
66,0.04188348725438118,0.9796164631843567,0.9360973238945007,0.04695551469922066,0.9423936009407043,0.8936702013015747
67,0.04128419607877731,0.980273425579071,0.9369495511054993,0.04685366898775101,0.9432446956634521,0.8935638070106506
68,0.04121850058436394,0.9805220365524292,0.9385741949081421,0.046818796545267105,0.9424999952316284,0.8935638070106506
69,0.041043441742658615,0.9813831448554993,0.9380415678024292,0.0467655286192894,0.941595733165741,0.893031895160675
70,0.04174131155014038,0.9800958633422852,0.9380504488945007,0.046999216079711914,0.9421276450157166,0.8944680690765381
71,0.041116561740636826,0.9807173013687134,0.9373224377632141,0.04678983986377716,0.9423936009407043,0.8938297629356384
72,0.041244808584451675,0.980761706829071,0.938671886920929,0.047596849501132965,0.9410106539726257,0.8927659392356873
73,0.04070407152175903,0.981232225894928,0.9389026761054993,0.0469486229121685,0.9425531625747681,0.8941489458084106
74,0.041272714734077454,0.9807528257369995,0.9390003681182861,0.0472276508808136,0.9418616890907288,0.8939893841743469
75,0.04076844081282616,0.981152355670929,0.9393199682235718,0.04722049832344055,0.9416489601135254,0.8930851221084595
76,0.040622156113386154,0.9813121557235718,0.9395685195922852,0.04736627638339996,0.9419680833816528,0.8931915163993835
77,0.04051925614476204,0.9824129939079285,0.9402787685394287,0.04727563634514809,0.942180871963501,0.8942021131515503
78,0.04124808311462402,0.9809925556182861,0.9395774006843567,0.04748283326625824,0.9417552947998047,0.8930851221084595
79,0.040537383407354355,0.9820223450660706,0.940625011920929,0.047227174043655396,0.9419680833816528,0.8930851221084595
80,0.04035986587405205,0.9817649126052856,0.9399591684341431,0.047866012901067734,0.9418616890907288,0.8936170339584351
81,0.04045351967215538,0.982634961605072,0.9405273199081421,0.04793277010321617,0.9407446980476379,0.8942021131515503
82,0.041324034333229065,0.9820756316184998,0.9406605362892151,0.04791489243507385,0.9419149160385132,0.8937765955924988
83,0.04082851856946945,0.9815340638160706,0.9394442439079285,0.047482602298259735,0.9418085217475891,0.8945744633674622
84,0.04049285501241684,0.9822531938552856,0.940216600894928,0.04748625308275223,0.9419149160385132,0.8939893841743469
85,0.04062381759285927,0.9824396371841431,0.9408380389213562,0.047881100326776505,0.942180871963501,0.8945744633674622
86,0.04049347713589668,0.9822798371315002,0.9413618445396423,0.0477730818092823,0.9419149160385132,0.8936702013015747
87,0.040550168603658676,0.9827858805656433,0.9419034123420715,0.047893937677145004,0.9420212507247925,0.8931382894515991
88,0.04051302745938301,0.9824041128158569,0.9408114552497864,0.04792134091258049,0.9418085217475891,0.8935638070106506
89,0.0408867783844471,0.9815163612365723,0.9407848119735718,0.04807356372475624,0.941702127456665,0.8932978510856628
90,0.03966613858938217,0.9833717942237854,0.9418234825134277,0.047778841108083725,0.9417552947998047,0.8937765955924988
91,0.04043573513627052,0.9824485182762146,0.9424272179603577,0.04792705923318863,0.9423404335975647,0.8938829898834229
92,0.04001528024673462,0.9821200370788574,0.9419744610786438,0.04767471179366112,0.9424468278884888,0.8939361572265625
93,0.0402190200984478,0.9824751615524292,0.9405539631843567,0.04792806878685951,0.9418616890907288,0.8930851221084595
94,0.040431953966617584,0.982714831829071,0.941131055355072,0.048048634082078934,0.9415425658226013,0.8926595449447632
95,0.040824323892593384,0.9823508262634277,0.9416282176971436,0.047830674797296524,0.9422340393066406,0.8937765955924988
96,0.040437858551740646,0.9820845127105713,0.9410422444343567,0.047891825437545776,0.941595733165741,0.893510639667511
97,0.040449656546115875,0.982146680355072,0.9421342611312866,0.04781458154320717,0.9424468278884888,0.8936170339584351
98,0.03990558162331581,0.9828479886054993,0.9419744610786438,0.04765935242176056,0.9423404335975647,0.8936170339584351
99,0.04056447371840477,0.9828214049339294,0.9419744610786438,0.047931745648384094,0.9420744776725769,0.8937234282493591
