Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8889400959014893,0.7810073199728009,0.2681877911090851,0.21899268002719913
1,0.9215202927589417,0.9078270241225399,0.8127483129501343,0.09217297587746022
2,0.9283928275108337,0.9186597645037547,0.8510038256645203,0.08134023549624525
3,0.9309467077255249,0.9177786287068832,0.8546218872070312,0.08222137129311675
4,0.9344671964645386,0.9173335614128632,0.8612194657325745,0.08266643858713688
5,0.9350525140762329,0.9182792396610672,0.8641724586486816,0.08172076033893277
6,0.9377305507659912,0.9176736892484031,0.868721604347229,0.0823263107515968
7,0.9385552406311035,0.9181339077077565,0.8712489604949951,0.08186609229224338
8,0.9414727687835693,0.9169159469456492,0.8753724694252014,0.08308405305435092
9,0.9413131475448608,0.9183416564876309,0.8773676753044128,0.08165834351236909
10,0.9437340497970581,0.9173221009055216,0.8808261156082153,0.08267789909447842
11,0.9442217946052551,0.9173420379871483,0.8818902373313904,0.0826579620128518
12,0.9467136263847351,0.9163478749797915,0.8856856822967529,0.08365212502020841
13,0.948442816734314,0.9151551149433618,0.8876720070838928,0.08484488505663819
14,0.9485935568809509,0.9162628598803919,0.8895963430404663,0.08373714011960812
15,0.9497995972633362,0.9162244401334666,0.8921325206756592,0.08377555986653347
16,0.9501986503601074,0.9158194927413676,0.8924251794815063,0.08418050725863235
17,0.9518923759460449,0.9149940856490638,0.894970178604126,0.08500591435093624
18,0.9526638984680176,0.9151813827569597,0.896903395652771,0.08481861724304024
19,0.9535240530967712,0.9153156357746177,0.8989518284797668,0.08468436422538225
20,0.954189121723175,0.91479104543795,0.8997233510017395,0.08520895456205005
21,0.9556079506874084,0.9134256571638654,0.9011244177818298,0.08657434283613458
22,0.9562020897865295,0.914121816193536,0.9033058881759644,0.08587818380646399
23,0.9579756855964661,0.9120663721604026,0.9047868251800537,0.08793362783959734
24,0.9588978886604309,0.9129560570743361,0.9079082608222961,0.0870439429256639
25,0.9586584568023682,0.9127696707125614,0.9071545004844666,0.08723032928743857
26,0.9602015018463135,0.9106592038653256,0.9082452654838562,0.08934079613467433
27,0.9608311057090759,0.9104380195251597,0.9094512462615967,0.08956198047484032
28,0.9611325860023499,0.9100230126953601,0.9096906781196594,0.0899769873046399
29,0.962941586971283,0.9089113510595112,0.9127234816551208,0.0910886489404888
30,0.9639791250228882,0.9080765408809978,0.9143108129501343,0.09192345911900232
31,0.9630923867225647,0.909139042651398,0.9133176207542419,0.09086095734860195
32,0.964493453502655,0.9087081821183429,0.9161730408668518,0.09129181788165704
33,0.9659034609794617,0.9056262404266037,0.9165011644363403,0.09437375957339625
34,0.9664532542228699,0.9053049824790136,0.9175386428833008,0.09469501752098632
35,0.9668877720832825,0.904265268021238,0.917618453502655,0.09573473197876192
36,0.9672070145606995,0.9062023858449181,0.9202344417572021,0.09379761415508203
37,0.968111515045166,0.9042717011182976,0.9206689596176147,0.09572829888170244
38,0.9687145352363586,0.9033143372286729,0.9213074445724487,0.09668566277132716
39,0.9688652753829956,0.9026447723703018,0.921085774898529,0.09735522762969814
40,0.970195472240448,0.9007075243103092,0.9227883815765381,0.09929247568969075
41,0.9697609543800354,0.9034995971941018,0.9241008162498474,0.09650040280589811
42,0.970984697341919,0.90060668125624,0.9247481822967529,0.09939331874376005
43,0.9716763496398926,0.8995242845116453,0.9256526827812195,0.1004757154883546
44,0.9716586470603943,0.9017516826248078,0.9274351000785828,0.09824831737519216
45,0.9731572866439819,0.8972395748376544,0.9277543425559998,0.10276042516234565
46,0.9729355573654175,0.8971643000520781,0.9270980954170227,0.10283569994792185
47,0.9724655747413635,0.8983877496798268,0.9268143177032471,0.10161225032017314
48,0.9736716151237488,0.8972037874035705,0.929111123085022,0.10279621259642953
49,0.972793698310852,0.8989327600624246,0.9281179308891296,0.10106723993757544
50,0.9741150140762329,0.8965397131416017,0.9298027753829956,0.10346028685839823
51,0.9747889637947083,0.895456999734556,0.9308314323425293,0.10454300026544398
52,0.9740352034568787,0.897257640615473,0.9301308989524841,0.10274235938452708
53,0.9748333096504211,0.8969296111617598,0.9320374727249146,0.10307038883824017
54,0.9751968383789062,0.8958452291448197,0.9322325587272644,0.10415477085518028
55,0.9751880168914795,0.8960614824088657,0.9323655366897583,0.10393851759113426
56,0.9758974313735962,0.8945923174249326,0.9332612156867981,0.10540768257506732
57,0.9761013984680176,0.8946720499325413,0.933881938457489,0.1053279500674587
