Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.46032729744911194,0.3586845134539968,0.18319863080978394,0.48858613800655,0.015164853073656559,0.1527293485394532
1,0.5932698249816895,0.33920062360528647,0.37005841732025146,0.47281694775468064,0.033970870077610016,0.18798242864003284
2,0.664092481136322,0.32510975874020537,0.4708706736564636,0.4609083994030959,0.05247679352760315,0.2139818418566987
3,0.6990637183189392,0.3201129207235477,0.5272887349128723,0.452550568487795,0.08406690508127213,0.22733651078865733
4,0.738876461982727,0.30938927402467936,0.5835667252540588,0.44406563490404144,0.10821463167667389,0.24654509107127923
5,0.7649847865104675,0.3036146000453774,0.6287612318992615,0.4316408184057332,0.12173895537853241,0.2647445815488894
6,0.7919934391975403,0.29404472953956334,0.6686739921569824,0.42153574094391816,0.13772407174110413,0.2844195295165185
7,0.812239944934845,0.2857507849489041,0.6982834339141846,0.4132624002750349,0.15240876376628876,0.300986814776061
8,0.8292253613471985,0.2795788682470862,0.7264924645423889,0.40298861143062864,0.1690140813589096,0.3174325203222851
9,0.8409090638160706,0.2742955323449869,0.7454785704612732,0.3949482190175581,0.17783690989017487,0.33075624863745495
10,0.8535731434822083,0.2665765129690535,0.7622639536857605,0.3895280071331658,0.19044093787670135,0.3438954798977807
11,0.8669974207878113,0.26011360782840337,0.785751461982727,0.3771059514270975,0.20500560104846954,0.3627804407444991
12,0.8768005967140198,0.25534875868569146,0.8039372563362122,0.36573180709780845,0.2164892703294754,0.37891943421650015
13,0.8875640034675598,0.24819961075071176,0.8217229247093201,0.35418791002701666,0.22805297374725342,0.39761247922227155
14,0.8950464129447937,0.24223002160994023,0.8333866596221924,0.34608514825789155,0.2355353683233261,0.4116848301321682
15,0.9020686745643616,0.23839013405634835,0.8472711443901062,0.3346033251468584,0.24821943044662476,0.42700654079679323
16,0.9106314182281494,0.22953440524943475,0.8590549230575562,0.32580320052822936,0.25802257657051086,0.4446623942223359
17,0.9145926833152771,0.22892122294694806,0.8695782423019409,0.31461797989988427,0.2701464593410492,0.4564607971531677
18,0.9199343919754028,0.22529255450253347,0.880841851234436,0.3017637653516051,0.27966949343681335,0.4729436801458614
19,0.9203544855117798,0.22531289980552824,0.8808018565177917,0.30348465420542386,0.28615155816078186,0.47120244598904787
20,0.9263964295387268,0.21921038187143577,0.8915852904319763,0.2905982245474421,0.2946142852306366,0.4901913935811221
21,0.9303576946258545,0.2144173173530258,0.8966069221496582,0.2864974046995837,0.30527767539024353,0.4990852779473905
22,0.931298017501831,0.2177266896815108,0.9034290909767151,0.2754426760182808,0.3146006762981415,0.5068306343002084
23,0.932578444480896,0.21745810350544414,0.9065700769424438,0.2712097688950378,0.32056257128715515,0.5113321275995181
24,0.9374399781227112,0.21042268127806144,0.9120118618011475,0.26635588454724807,0.33332666754722595,0.5232214341746905
25,0.9379401206970215,0.21231261395254777,0.9146126508712769,0.2629062503190389,0.3425896167755127,0.5247811357284133
26,0.9400607943534851,0.20899707040023938,0.916293203830719,0.2626832885912331,0.3506321907043457,0.5283196410085275
27,0.9402208924293518,0.2112386525028786,0.9181137681007385,0.26042181272187903,0.3592149615287781,0.5283395347752423
28,0.9437220096588135,0.20622456492241273,0.9233154654502869,0.252901910855849,0.367417573928833,0.5408735242217383
29,0.9446022510528564,0.20714529888076896,0.9265965223312378,0.2470256833284352,0.3743998110294342,0.5458290177907958
30,0.943801999092102,0.21048089468410872,0.9261963963508606,0.248777953813641,0.3812420070171356,0.5407411515022503
31,0.9475632309913635,0.2036154664182943,0.9294373989105225,0.24659935163320346,0.39320582151412964,0.5497851819485022
32,0.9464428424835205,0.2083809651971429,0.9281970262527466,0.2514348464439414,0.4049896001815796,0.5401841883589158
