Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.888620913028717,0.6994828082672695,0.249680757522583,0.20051719173273055
1,0.9194629788398743,0.7756688142614074,0.6966338157653809,0.12433118573859256
2,0.9260872006416321,0.8115086743247107,0.8105934262275696,0.08849132567528928
3,0.9299358129501343,0.8173788013714595,0.8335698246955872,0.0826211986285405
4,0.932835578918457,0.8188421856830942,0.8435637950897217,0.08115781431690575
5,0.9346623420715332,0.820602280660926,0.8514383435249329,0.07939771933907384
6,0.9375,0.8201661613124414,0.857033908367157,0.07983383868755863
7,0.9387946724891663,0.8209874016063248,0.8615742325782776,0.07901259839367526
8,0.9390784502029419,0.8216495128664333,0.8634807467460632,0.07835048713356665
9,0.9414816498756409,0.8209231768732785,0.8675333261489868,0.07907682312672142
10,0.9422442317008972,0.820949304049022,0.8693069219589233,0.07905069595097806
11,0.9446119666099548,0.8190548369114377,0.8713642358779907,0.08094516308856231
12,0.9453657269477844,0.8200320630330465,0.8747960329055786,0.07996793696695348
13,0.9466249346733093,0.8198925540544123,0.8774474859237671,0.08010744594558772
14,0.94797283411026,0.8199358813486501,0.8806132674217224,0.0800641186513499
15,0.9482211470603943,0.819575370358471,0.8805955648422241,0.08042462964152913
16,0.9487442970275879,0.820945583347849,0.8840096592903137,0.07905441665215113
17,0.9500301480293274,0.8189985028314146,0.8838589191436768,0.08100149716858539
18,0.9510055780410767,0.8187307548037492,0.8857122659683228,0.08126924519625076
19,0.952318012714386,0.8180814868193325,0.88779616355896,0.08191851318066753
20,0.9521052241325378,0.8202459981382059,0.8905629515647888,0.07975400186179415
21,0.9531693458557129,0.8179502391859336,0.8896052241325378,0.0820497608140666
22,0.9555813670158386,0.8160211350050988,0.8925759196281433,0.08397886499490133
23,0.9562819004058838,0.8166599308540804,0.8951564431190491,0.0833400691459196
24,0.9558207988739014,0.8171900390635078,0.8947928547859192,0.08280996093649214
25,0.9576120972633362,0.8152523450673128,0.8964511156082153,0.08474765493268714
26,0.9591373205184937,0.8139235557293965,0.8984463810920715,0.08607644427060357
27,0.9590132236480713,0.8142474699894806,0.8985616564750671,0.08575253001051937
28,0.9605562090873718,0.8132434768479134,0.9011155366897583,0.08675652315208658
29,0.9615494012832642,0.8117334321901318,0.9017452001571655,0.08826656780986807
30,0.9614872932434082,0.8121130551656994,0.902055561542511,0.08788694483430072
31,0.9628706574440002,0.8126590953439112,0.9062234163284302,0.08734090465608878
32,0.9638638496398926,0.8097585934299996,0.9053632020950317,0.09024140657000039
33,0.9634559154510498,0.8113451242273526,0.9061613082885742,0.08865487577264737
34,0.9636687636375427,0.8107102682979217,0.9059662222862244,0.08928973170207846
35,0.9653891324996948,0.8092151955082867,0.9087507128715515,0.09078480449171335
36,0.9656906127929688,0.8073897217672902,0.9075180888175964,0.09261027823270991
37,0.9669498205184937,0.8055599574423976,0.9089457988739014,0.09444004255760236
38,0.9671626687049866,0.8056832124531144,0.9096640944480896,0.09431678754688574
39,0.9678898453712463,0.8052546546788706,0.9112159609794617,0.09474534532112946
40,0.9674641489982605,0.804960031626776,0.9097261428833008,0.09503996837322394
41,0.9687765836715698,0.8037815593346941,0.9121648073196411,0.09621844066530591
42,0.9698407053947449,0.8008322980571654,0.9122357368469238,0.0991677019428346
43,0.9692022800445557,0.8046352393582947,0.9142221212387085,0.09536476064170528
44,0.9700180888175964,0.8022950008429255,0.9141955375671387,0.09770499915707463
45,0.9699737429618835,0.8031075579790288,0.914869487285614,0.09689244202097128
46,0.9708161950111389,0.8022896865383834,0.9164745211601257,0.09771031346161656
47,0.9718448519706726,0.7997195243765484,0.9170331954956055,0.1002804756234517
48,0.9707629680633545,0.8008263760422427,0.9149138331413269,0.0991736239577573
49,0.9709314703941345,0.8017589712360088,0.916297197341919,0.09824102876399111
50,0.9716941118240356,0.7998814433946163,0.9167405366897583,0.10011855660538373
51,0.9721019864082336,0.8001287290786957,0.9181682467460632,0.09987127092130432
52,0.9728380441665649,0.7984476323300923,0.9188156127929688,0.10155236766990773
53,0.9728646278381348,0.7978180667802548,0.9183278679847717,0.1021819332197453
54,0.973582923412323,0.796186891944972,0.9190550446510315,0.10381310805502794
55,0.9737691283226013,0.795636681332004,0.9191437363624573,0.1043633186679959
56,0.97407066822052,0.7966121765692148,0.920917272567749,0.1033878234307853
57,0.9738401174545288,0.7974704635987119,0.9209616184234619,0.10252953640128812
58,0.9747534990310669,0.795466683383883,0.9220346212387085,0.10453331661611703
