epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy
0,0.10405617207288742,0.888620913028717,0.249680757522583,0.07357069104909897,0.9118084907531738,0.4819149076938629
1,0.0772109255194664,0.9194629788398743,0.6966338157653809,0.05385613441467285,0.92308509349823,0.8102659583091736
2,0.06902393698692322,0.9260872006416321,0.8105934262275696,0.048706453293561935,0.928617000579834,0.8432978987693787
3,0.06591836363077164,0.9299358129501343,0.8335698246955872,0.046112943440675735,0.931968092918396,0.8575531840324402
4,0.06378365308046341,0.932835578918457,0.8435637950897217,0.039058487862348557,0.9386170506477356,0.8745744824409485
5,0.06241856515407562,0.9346623420715332,0.8514383435249329,0.03902852535247803,0.9413297772407532,0.8781383037567139
6,0.060839664191007614,0.9375,0.857033908367157,0.038426078855991364,0.9428191781044006,0.8810638189315796
7,0.0595746785402298,0.9387946724891663,0.8615742325782776,0.038837917149066925,0.9416489601135254,0.8843616843223572
8,0.05951978266239166,0.9390784502029419,0.8634807467460632,0.03771381452679634,0.9424468278884888,0.8826595544815063
9,0.058301255106925964,0.9414816498756409,0.8675333261489868,0.038263872265815735,0.9406383037567139,0.884734034538269
10,0.05745857208967209,0.9422442317008972,0.8693069219589233,0.03884468600153923,0.9403191208839417,0.8863297700881958
11,0.05666623264551163,0.9446119666099548,0.8713642358779907,0.03795123100280762,0.9438830018043518,0.8853723406791687
12,0.055756114423274994,0.9453657269477844,0.8747960329055786,0.03743615001440048,0.9433510899543762,0.8889893889427185
13,0.05512106418609619,0.9466249346733093,0.8774474859237671,0.037237029522657394,0.9431914687156677,0.8904787302017212
14,0.05457913130521774,0.94797283411026,0.8806132674217224,0.03845662623643875,0.9437766075134277,0.8922340273857117
15,0.05386814847588539,0.9482211470603943,0.8805955648422241,0.036292847245931625,0.9461702108383179,0.8931382894515991
16,0.05358269438147545,0.9487442970275879,0.8840096592903137,0.03685016930103302,0.9453723430633545,0.8921276330947876
17,0.053062088787555695,0.9500301480293274,0.8838589191436768,0.038263507187366486,0.9433510899543762,0.890265941619873
18,0.05213822051882744,0.9510055780410767,0.8857122659683228,0.03729533031582832,0.9448935985565186,0.8911702036857605
19,0.05147363245487213,0.952318012714386,0.88779616355896,0.03736722096800804,0.9446276426315308,0.8911702036857605
20,0.05130210891366005,0.9521052241325378,0.8905629515647888,0.03730016201734543,0.9455319046974182,0.8915425539016724
21,0.05120619386434555,0.9531693458557129,0.8896052241325378,0.036719899624586105,0.9444149136543274,0.8933510780334473
22,0.049907710403203964,0.9555813670158386,0.8925759196281433,0.03743577376008034,0.9462233781814575,0.8939361572265625
23,0.04935511201620102,0.9562819004058838,0.8951564431190491,0.03913620114326477,0.9446276426315308,0.8922872543334961
24,0.04920094832777977,0.9558207988739014,0.8947928547859192,0.03762798011302948,0.945797860622406,0.8944680690765381
25,0.0484221987426281,0.9576120972633362,0.8964511156082153,0.03797963634133339,0.9451063871383667,0.8947340250015259
26,0.04763505235314369,0.9591373205184937,0.8984463810920715,0.03947048261761665,0.9441489577293396,0.8942553400993347
27,0.047799404710531235,0.9590132236480713,0.8985616564750671,0.03859684243798256,0.9455319046974182,0.8957446813583374
28,0.04718858376145363,0.9605562090873718,0.9011155366897583,0.039654750376939774,0.9447340369224548,0.8964893817901611
29,0.04620656743645668,0.9615494012832642,0.9017452001571655,0.03946724534034729,0.9453723430633545,0.894946813583374
30,0.04638870805501938,0.9614872932434082,0.902055561542511,0.038142915815114975,0.9447872042655945,0.8947340250015259
31,0.045887477695941925,0.9628706574440002,0.9062234163284302,0.03913560509681702,0.9447872042655945,0.8943085074424744
32,0.04509519040584564,0.9638638496398926,0.9053632020950317,0.03973858058452606,0.9452127814292908,0.8946276307106018
33,0.04493027925491333,0.9634559154510498,0.9061613082885742,0.03996998071670532,0.9456382989883423,0.8955318927764893
34,0.04455956071615219,0.9636687636375427,0.9059662222862244,0.039987366646528244,0.9436702132225037,0.8931915163993835
35,0.044378817081451416,0.9653891324996948,0.9087507128715515,0.03986436501145363,0.9438297748565674,0.8944680690765381
36,0.043920986354351044,0.9656906127929688,0.9075180888175964,0.040317658334970474,0.9440425634384155,0.8947340250015259
37,0.043343424797058105,0.9669498205184937,0.9089457988739014,0.04022260755300522,0.9429787397384644,0.8961170315742493
38,0.043360643088817596,0.9671626687049866,0.9096640944480896,0.041207633912563324,0.9442021250724792,0.8955851197242737
39,0.04332775995135307,0.9678898453712463,0.9112159609794617,0.041178565472364426,0.9438830018043518,0.8946276307106018
40,0.04298236221075058,0.9674641489982605,0.9097261428833008,0.04122374951839447,0.9440425634384155,0.895797848701477
41,0.042077843099832535,0.9687765836715698,0.9121648073196411,0.04224233701825142,0.944361686706543,0.8948936462402344
