epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,prediction_medium_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy,val_prediction_medium_accuracy
0,-138.75979614257812,0.6249799728393555,0.09903168678283691,0.10157250612974167,-73.45693969726562,0.5997999906539917,0.10199999809265137,0.10140000283718109
1,-157.9264678955078,0.5945902466773987,0.09785131365060806,0.11255601793527603,-78.06097412109375,0.6000000238418579,0.09679999947547913,0.11069999635219574
2,-160.00393676757812,0.5999919772148132,0.09915173053741455,0.11421655118465424,-79.11241149902344,0.6000000238418579,0.10419999808073044,0.10180000215768814
0,-15.682089805603027,0.5380321741104126,0.10337308049201965,0.2002040594816208,-4.612284183502197,0.5527999997138977,0.0778999999165535,0.19179999828338623
1,-144.72738647460938,0.5199063420295715,0.09929177165031433,0.20224471390247345,-79.79740905761719,0.6000000238418579,0.10000000149011612,0.20000000298023224
2,-152.37661743164062,0.5055418014526367,0.09875159710645676,0.20004402101039886,-78.01155090332031,0.40450000762939453,0.10000000149011612,0.19979999959468842
3,-157.04010009765625,0.5025808215141296,0.09897167235612869,0.20158450305461884,-79.5031509399414,0.4002000093460083,0.1006999984383583,0.20020000636577606
0,7.4768242835998535,0.12768085300922394,0.43471911549568176,0.4680097699165344,3.4053292274475098,0.1242000013589859,0.48179998993873596,0.5217999815940857
1,5.228684425354004,0.38204225897789,0.5652008652687073,0.6144366264343262,7.149372100830078,0.4000000059604645,0.1266999989748001,0.25429999828338623
2,10.054854393005371,0.285171240568161,0.3141605257987976,0.41899406909942627,2.677335023880005,0.12770000100135803,0.5685999989509583,0.6255999803543091
3,4.162750720977783,0.25676217675209045,0.5749239921569824,0.637503981590271,2.3407769203186035,0.47909998893737793,0.6189000010490417,0.6758999824523926
4,3.1331090927124023,0.30353713035583496,0.6436059474945068,0.71875,1.0749492645263672,0.07079999893903732,0.6801000237464905,0.7271000146865845
5,2.7292981147766113,0.1483674794435501,0.6740356683731079,0.7079665660858154,-0.6198171973228455,0.18569999933242798,0.6704999804496765,0.7276999950408936
6,-97.53163146972656,0.294414222240448,0.3339468538761139,0.4199743866920471,-122.52249908447266,0.3747999966144562,0.2092999964952469,0.3118000030517578
