epoch,loss,prediction_coarse_accuracy,prediction_fine_accuracy,val_loss,val_prediction_coarse_accuracy,val_prediction_fine_accuracy
37,0.046780169010162354,0.9677833914756775,0.9205359816551208,0.04202843829989433,0.9440425634384155,0.8956915140151978
38,0.04650653898715973,0.9677390456199646,0.920429527759552,0.04248569533228874,0.9435106515884399,0.8957446813583374
39,0.04587240517139435,0.9697343111038208,0.9224336743354797,0.04189041256904602,0.9436702132225037,0.897712767124176
40,0.04628302529454231,0.9693441390991211,0.9225311875343323,0.04253474250435829,0.945053219795227,0.8972872495651245
41,0.04563850164413452,0.9701688289642334,0.9245885610580444,0.04382764548063278,0.9437233805656433,0.8971808552742004
42,0.045226894319057465,0.9710378646850586,0.9252181649208069,0.0426248162984848,0.9430851340293884,0.8979787230491638
43,0.045354798436164856,0.9704969525337219,0.9243757128715515,0.04294666275382042,0.9431914687156677,0.8970212936401367
44,0.04494281858205795,0.9715344905853271,0.9262645244598389,0.043717287480831146,0.9432446956634521,0.8960638046264648
45,0.044941484928131104,0.9717739224433899,0.9281445145606995,0.04320615157485008,0.9440425634384155,0.8961701989173889
46,0.04434548318386078,0.9719955921173096,0.9270803928375244,0.043490488082170486,0.9431914687156677,0.8984574675559998
47,0.0443313792347908,0.9726606607437134,0.9288716912269592,0.0439474917948246,0.9441489577293396,0.8983510732650757
48,0.04388797655701637,0.9731661677360535,0.9280292391777039,0.04401062801480293,0.9439893364906311,0.8968616724014282
49,0.04404577612876892,0.973645031452179,0.9290313124656677,0.044891051948070526,0.9438297748565674,0.8974468111991882
50,0.043523844331502914,0.974052906036377,0.9301397800445557,0.04352143034338951,0.9443085193634033,0.8985106348991394
51,0.04379962384700775,0.9744430780410767,0.9301308989524841,0.04380136355757713,0.944468080997467,0.8968085050582886
52,0.04359104111790657,0.9747800827026367,0.930476725101471,0.04437566548585892,0.9442021250724792,0.8971276879310608
53,0.04363918676972389,0.9743810296058655,0.9307693839073181,0.044728878885507584,0.9440425634384155,0.8973404169082642
54,0.04337935894727707,0.9754806160926819,0.932028591632843,0.04565125331282616,0.9428191781044006,0.8970212936401367
55,0.043111514300107956,0.9753919839859009,0.9323744177818298,0.044776979833841324,0.9434574246406555,0.8963829874992371
56,0.043257493525743484,0.9754894971847534,0.932667076587677,0.04469532519578934,0.9428723454475403,0.8964893817901611
57,0.042962197214365005,0.9761368632316589,0.9336602687835693,0.044510625302791595,0.9448404312133789,0.8988297581672668
58,0.04295498505234718,0.9767753481864929,0.9339617490768433,0.04544902220368385,0.9435638189315796,0.8966489434242249
59,0.04313492029905319,0.9763141870498657,0.9340149760246277,0.0448588952422142,0.944361686706543,0.896276593208313
60,0.04294731840491295,0.9767664670944214,0.93467116355896,0.04564286395907402,0.9427127838134766,0.8955851197242737
61,0.04253020137548447,0.9771477580070496,0.9352032542228699,0.04516550153493881,0.9434574246406555,0.8975532054901123
62,0.04243534058332443,0.9769970178604126,0.9351056814193726,0.045281391590833664,0.9442021250724792,0.8968085050582886
63,0.04219440370798111,0.977520227432251,0.9356909990310669,0.04565523937344551,0.9433510899543762,0.8966489434242249
64,0.0424271896481514,0.9774226546287537,0.9354249238967896,0.04593392834067345,0.9434574246406555,0.8968085050582886
65,0.0422854907810688,0.9776709675788879,0.9360900521278381,0.04604422673583031,0.9437233805656433,0.8963829874992371
66,0.04225946217775345,0.9776355028152466,0.9356555342674255,0.04585140198469162,0.9432978630065918,0.8971276879310608
67,0.042128656059503555,0.9783537983894348,0.9363028407096863,0.04598646238446236,0.9439361691474915,0.8967021107673645
68,0.042269106954336166,0.9784247279167175,0.9366132020950317,0.045881085097789764,0.9439893364906311,0.8968616724014282
69,0.04222165048122406,0.9787262082099915,0.9368349313735962,0.04588450863957405,0.9445744752883911,0.8971276879310608
70,0.042294807732105255,0.9784513115882874,0.9374290704727173,0.04566095024347305,0.9439893364906311,0.8972872495651245
71,0.04173283651471138,0.978477954864502,0.9376862049102783,0.04559677466750145,0.9440957307815552,0.8964893817901611
72,0.0416264645755291,0.9784424901008606,0.9387060403823853,0.046046797186136246,0.944361686706543,0.8980318903923035
73,0.041725043207407,0.9789213538169861,0.9381119012832642,0.046002812683582306,0.9438297748565674,0.8964361548423767
74,0.04206983372569084,0.9786021113395691,0.9365866184234619,0.046104058623313904,0.9443085193634033,0.8964893817901611
75,0.04152413457632065,0.9789922833442688,0.9384222626686096,0.04603509604930878,0.9440957307815552,0.898563802242279
76,0.041793886572122574,0.9792494177818298,0.9372516870498657,0.04615071788430214,0.9440957307815552,0.8972340226173401
77,0.04185399413108826,0.9793824553489685,0.9382094144821167,0.046041276305913925,0.944361686706543,0.8978723287582397
78,0.041507087647914886,0.9788770079612732,0.9393090009689331,0.04612388834357262,0.943031907081604,0.897712767124176
79,0.041245099157094955,0.9789213538169861,0.9377748966217041,0.046347375959157944,0.9438297748565674,0.897712767124176
80,0.041591618210077286,0.9794711470603943,0.9392558336257935,0.04627285897731781,0.9443085193634033,0.897712767124176
81,0.041250213980674744,0.9805263876914978,0.9401692152023315,0.046437524259090424,0.9436702132225037,0.8974468111991882
82,0.04175274446606636,0.9794268012046814,0.9393976926803589,0.04644579067826271,0.9431383013725281,0.8980318903923035
83,0.0410340279340744,0.9799144864082336,0.9393178820610046,0.046357594430446625,0.9435106515884399,0.8968616724014282
84,0.04185641184449196,0.9791075587272644,0.938564121723175,0.04648331552743912,0.9441489577293396,0.8976595997810364
85,0.041259028017520905,0.9800386428833008,0.9400272965431213,0.046426694840192795,0.9444149136543274,0.8971276879310608
86,0.041424501687288284,0.9793292284011841,0.9390164017677307,0.04650578275322914,0.944468080997467,0.8968616724014282
87,0.04119472578167915,0.9797282814979553,0.9389188289642334,0.04644659534096718,0.9437233805656433,0.8972340226173401
88,0.04161256179213524,0.9797637462615967,0.9400805234909058,0.04650535807013512,0.943617045879364,0.8970212936401367
89,0.04099546745419502,0.9798258543014526,0.9406924247741699,0.04654284939169884,0.9439893364906311,0.8968616724014282
90,0.04108576476573944,0.9798080921173096,0.9393711090087891,0.04662354290485382,0.9440957307815552,0.8972872495651245
91,0.04120630398392677,0.9804199934005737,0.939841091632843,0.0468037985265255,0.9439361691474915,0.8970744609832764
92,0.0414719432592392,0.9799588322639465,0.9397258162498474,0.046828534454107285,0.9436702132225037,0.8970744609832764
93,0.04128459841012955,0.9799854755401611,0.9402223825454712,0.04676007479429245,0.9440957307815552,0.8975532054901123
94,0.04128299281001091,0.9800386428833008,0.9396460056304932,0.0467415377497673,0.9443085193634033,0.8970212936401367
95,0.04109704867005348,0.9803578853607178,0.9411889910697937,0.046859316527843475,0.9443085193634033,0.8973936438560486
96,0.041011784225702286,0.9801982641220093,0.9397258162498474,0.04672185704112053,0.9443085193634033,0.8982978463172913
97,0.04134354740381241,0.9804909229278564,0.9401869177818298,0.046909019351005554,0.9438297748565674,0.8974999785423279
98,0.04132959991693497,0.9805707335472107,0.9395573139190674,0.04691566899418831,0.9446276426315308,0.8973404169082642
99,0.04150259122252464,0.980180561542511,0.9408963322639465,0.046968523412942886,0.944361686706543,0.8987765908241272
