Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8888691663742065,0.786158389893424,0.2896300256252289,0.21384161010657596
1,0.9226553440093994,0.9103979982519455,0.8211106061935425,0.08960200174805455
2,0.928623378276825,0.9189538937708962,0.8520679473876953,0.08104610622910383
3,0.9316561222076416,0.9172142547431856,0.8550386428833008,0.0827857452568143
4,0.9348307847976685,0.9173538959734868,0.8620264530181885,0.08264610402651328
5,0.9366309642791748,0.91826790038065,0.8674535155296326,0.08173209961934999
6,0.9380941390991211,0.9174610202074728,0.8691206574440002,0.0825389797925271
7,0.9395484328269958,0.9178935508726788,0.8729249238967896,0.08210644912732112
8,0.9415171146392822,0.9174986445070122,0.8764188289642334,0.08250135549298769
9,0.942013680934906,0.9172394460418868,0.8770484328269958,0.08276055395811313
10,0.9435921311378479,0.9166015352716718,0.8793895244598389,0.08339846472832814
11,0.9448957443237305,0.9170141014571493,0.8828125,0.08298589854285064
12,0.9462347626686096,0.9163175011211502,0.8846126794815063,0.08368249887884978
13,0.9475560188293457,0.9159082640762596,0.8868473172187805,0.08409173592374046
14,0.9480881094932556,0.9171817117089602,0.8898446559906006,0.0828182882910397
15,0.9497374892234802,0.9160546011551728,0.8917600512504578,0.0839453988448272
16,0.950952410697937,0.9148293576471266,0.8926911950111389,0.08517064235287337
17,0.9515110850334167,0.9149085698570769,0.8940213322639465,0.08509143014292304
18,0.9519810676574707,0.9156931183540031,0.8961052894592285,0.08430688164599692
19,0.9540117979049683,0.913979918523979,0.898286759853363,0.08602008147602104
20,0.9546059370040894,0.9145692710706603,0.900352954864502,0.08543072892933966
21,0.9554749727249146,0.9136336021689911,0.9010889530181885,0.08636639783100881
22,0.956273078918457,0.9138934635163307,0.9031817317008972,0.08610653648366923
23,0.9562198519706726,0.9147025393796324,0.904059648513794,0.08529746062036755
24,0.9582062363624573,0.9124352762114505,0.9057445526123047,0.08756472378854943
25,0.9581796526908875,0.9143681760277308,0.9079614877700806,0.08563182397226916
26,0.9590752720832825,0.9130343284547862,0.9083960056304932,0.08696567154521387
27,0.9612389802932739,0.9105806753150426,0.9105508923530579,0.08941932468495738
28,0.9619572758674622,0.9094968969779957,0.9110385775566101,0.09050310302200422
29,0.9626046419143677,0.9088236925808122,0.9118366837501526,0.0911763074191879
30,0.9635446071624756,0.9078850758140037,0.9130781888961792,0.09211492418599632
31,0.9632431268692017,0.9094028053687644,0.9139472246170044,0.09059719463123563
32,0.964706301689148,0.9076088498524774,0.9155700206756592,0.09239115014752264
33,0.9650610089302063,0.9065807396765281,0.9153926372528076,0.09341926032347181
34,0.9657349586486816,0.9075589876742675,0.9179820418357849,0.09244101232573265
35,0.9673134088516235,0.9036764864172928,0.9181239604949951,0.09632351358270717
36,0.9676060676574707,0.9050515672854929,0.9201369285583496,0.0949484327145071
37,0.9677833914756775,0.9050103303852977,0.9205359816551208,0.09498966961470229
38,0.9677390456199646,0.9050134931797671,0.920429527759552,0.0949865068202328
39,0.9697343111038208,0.9016666570953864,0.9224336743354797,0.09833334290461365
40,0.9693441390991211,0.9029068749822111,0.9225311875343323,0.0970931250177889
41,0.9701688289642334,0.9028758764395963,0.9245885610580444,0.09712412356040373
42,0.9710378646850586,0.9010026137473245,0.9252181649208069,0.0989973862526755
43,0.9704969525337219,0.9016520058509679,0.9243757128715515,0.0983479941490322
44,0.9715344905853271,0.9007163553054256,0.9262645244598389,0.09928364469457437
45,0.9717739224433899,0.9022598163502701,0.9281445145606995,0.09774018364972988
46,0.9719955921173096,0.9002499401934063,0.9270803928375244,0.09975005980659364
47,0.9726606607437134,0.9003250678985801,0.9288716912269592,0.09967493210141981
48,0.9731661677360535,0.8975601162576183,0.9280292391777039,0.10243988374238167
49,0.973645031452179,0.8971930850851412,0.9290313124656677,0.10280691491485885
50,0.974052906036377,0.8972064746081415,0.9301397800445557,0.10279352539185845
51,0.9744430780410767,0.8957888047702437,0.9301308989524841,0.10421119522975637
52,0.9747800827026367,0.8950102914320036,0.930476725101471,0.10498970856799643
53,0.9743810296058655,0.8968672010613958,0.9307693839073181,0.10313279893860415
54,0.9754806160926819,0.8944833240966881,0.932028591632843,0.10551667590331183
