Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8332666158676147,0.16438959525382094,0.3926456570625305,0.4226941400975533,0.20892685651779175,0.41291626464862574
1,0.8555538058280945,0.16966041488585723,0.49277767539024353,0.420537865251116,0.34096911549568176,0.40980171986302666
2,0.8606353998184204,0.17951540841021665,0.5497759580612183,0.40936458246220964,0.39712709188461304,0.4111200091275738
3,0.8783010840415955,0.17072096294723,0.5862075686454773,0.40974627057250285,0.4350992441177368,0.41953276648026705
4,0.8721590638160706,0.19117060610477463,0.6300816535949707,0.3904715266760132,0.4715508818626404,0.4183578672192122
5,0.8888044357299805,0.17699242079624378,0.6471871137619019,0.396409423449259,0.4937579929828644,0.4265981557544971
6,0.8968069553375244,0.17439056077109638,0.6680737733840942,0.3959555560917212,0.5197663307189941,0.4296538831371825
7,0.9010883569717407,0.17215822576821224,0.6739756464958191,0.40055552758552193,0.5362915992736816,0.4272862466462659
8,0.9055497646331787,0.171813865117398,0.6879401206970215,0.4007056113198139,0.5561179518699646,0.42748052356278804
9,0.8941461443901062,0.18873033124554195,0.6842789649963379,0.3973478462298121,0.5614796876907349,0.4139218225246458
10,0.9103112816810608,0.17367458094517443,0.7040252685546875,0.4045622925282394,0.5885883569717407,0.4217631265265861
11,0.930837869644165,0.16305065486988035,0.759122908115387,0.40085011200956505,0.6505882143974304,0.43609923312055465
12,0.9356594085693359,0.16516371891511056,0.7783490419387817,0.40163499080858817,0.6812379956245422,0.43320129027630133
13,0.9423015117645264,0.16189893850560766,0.7986755967140198,0.39875699286451266,0.7042453289031982,0.4393440686298796
14,0.9479233622550964,0.15917504363995805,0.8139804601669312,0.40134968931329135,0.7284131050109863,0.43947526704675066
15,0.9476032257080078,0.1679093389450885,0.82274329662323,0.40096391819018734,0.7458786964416504,0.4311267428647241
16,0.9546054601669312,0.1605369091300395,0.8393085598945618,0.4011403477631904,0.765885055065155,0.43832274310677
17,0.9561859965324402,0.1638391391168885,0.8482914566993713,0.4004488787719731,0.7799095511436462,0.4357119821111383
18,0.9597471356391907,0.1614660104903857,0.8579545617103577,0.4022017360361117,0.7945342659950256,0.4363322534735026
19,0.961427628993988,0.1641739589028207,0.86629718542099,0.40169905489754204,0.8073383569717407,0.43412698619963724
20,0.9633482694625854,0.16469334190730253,0.8746799230575562,0.3974976218925597,0.8159611225128174,0.4378090362001377
