Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.831666111946106,0.15567628167205064,0.33698782324790955,0.4328174128076259,0.1595110446214676,0.41150630552032347
1,0.861835777759552,0.15375489084481703,0.4523247480392456,0.43021820513453257,0.2938540279865265,0.4160269040206505
2,0.8778008818626404,0.1548919673705274,0.5263884663581848,0.4237555691649794,0.3720990717411041,0.42135246346449323
3,0.8934258818626404,0.15785988958175481,0.608454704284668,0.40938731529686295,0.4481433928012848,0.43275279512138226
4,0.8983874917030334,0.1698354679832863,0.6641725301742554,0.39621395011823957,0.509583055973053,0.4339505818984743
5,0.9213548302650452,0.1535335238375889,0.7122079133987427,0.3965905269785558,0.5647206902503967,0.44987594918385526
6,0.9278169274330139,0.15663877035588053,0.7398567795753479,0.39848202679461003,0.612756073474884,0.4448792028495095
7,0.9317181706428528,0.16148923714274105,0.7596230506896973,0.40129484316552966,0.6508082747459412,0.43721591969172924
8,0.9396806955337524,0.15889771187527654,0.7834706902503967,0.4026338969131764,0.6855993866920471,0.4384683912115472
9,0.9432218074798584,0.16445618073185725,0.8029769659042358,0.4028264365606169,0.7178096771240234,0.4327173827075258
10,0.950003981590271,0.1644926000987129,0.8281049728393555,0.39921475435672144,0.7495198249816895,0.4362926455445657
11,0.9555658102035522,0.16107652122135746,0.8447503447532654,0.39726284174441634,0.7698663473129272,0.44166063703422614
12,0.9568461775779724,0.1692210210879651,0.8568742275238037,0.3961733058992542,0.7906529903411865,0.4346056730127808
13,0.9613276124000549,0.16647757453444642,0.8702985048294067,0.39412325530755365,0.8071982860565186,0.4393991701579999
14,0.9644686579704285,0.16395407371874338,0.8796414732933044,0.3920304384773157,0.8182418346405029,0.4440154878039409
15,0.9656890034675598,0.1701856262460433,0.889244556427002,0.38778137890041253,0.831666111946106,0.44203299485354414
16,0.9682098031044006,0.16746549370824662,0.8953065276145935,0.3892996788093598,0.8410691618919373,0.4432348274823937
17,0.97029048204422,0.16839098791661217,0.9032090306282043,0.38724908796249197,0.8519126176834106,0.44435992412089587
18,0.9712707996368408,0.17099793734374058,0.9081106185913086,0.3860690493063935,0.8594350218772888,0.44293301334986596
19,0.971410870552063,0.17938335548460868,0.9134523272514343,0.38332657729334335,0.8683578968048096,0.4372900672220479
20,0.9733715057373047,0.1778962360184983,0.9199143648147583,0.3776653133441455,0.874339759349823,0.4444384506373564
21,0.9747118949890137,0.17566898758767754,0.9227152466773987,0.37897011354677695,0.8789012432098389,0.4453608988655455
22,0.9754321575164795,0.18266284062502533,0.9276168346405029,0.37988582093079254,0.8888644576072693,0.43745133844418216
23,0.9759523272514343,0.18294611784564208,0.9292973875999451,0.37968018322829766,0.8914052248001099,0.4373736989260603
24,0.9766925573348999,0.18472046889966248,0.9325184226036072,0.37751824744499646,0.8956665992736816,0.4377612836553411
25,0.9758322834968567,0.19374670714817838,0.9331185817718506,0.37847440137274957,0.8992077708244324,0.42777889147907205
26,0.9780129790306091,0.18874186038336255,0.9369998574256897,0.3817470571692192,0.9054897427558899,0.42951108244741815
27,0.9779529571533203,0.19612230209634324,0.9400408267974854,0.37649966708373206,0.9092509746551514,0.4273780308199247
28,0.9782730340957642,0.19881129134623102,0.9412612318992615,0.3794015685826105,0.9129321575164795,0.4217871400711586
29,0.9790933132171631,0.19657201284385878,0.9424616098403931,0.38187963903168526,0.9153128862380981,0.4215483481244561
30,0.97899329662323,0.20476278748542556,0.9449824094772339,0.3785532868454412,0.9192541837692261,0.4166839256691333
31,0.9801936745643616,0.19870350265964404,0.9461027383804321,0.3816810841521345,0.9209946990013123,0.4196154131882214
32,0.9798535704612732,0.20494422009788502,0.9467029571533203,0.3827128314105157,0.9234355092048645,0.4123429484915993
33,0.9804337620735168,0.20786116840812421,0.9490436911582947,0.3821169650701069,0.9270966649055481,0.41002186652176886
34,0.979713499546051,0.2151174281653896,0.9490236639976501,0.38156576637563805,0.9281570315361023,0.40331680545897236
35,0.9809138774871826,0.20796316171163995,0.9498839378356934,0.38545880282057376,0.9295174479484558,0.4065780354677864
36,0.9816541075706482,0.20923162470815934,0.9516645073890686,0.3891230509948405,0.9334787130355835,0.40164532429700023
37,0.9810139536857605,0.2133088405808348,0.9511443376541138,0.38745524947143134,0.9328784942626953,0.39923590994773384
38,0.9813940525054932,0.21447168969913066,0.9521647095680237,0.3892233821238915,0.9350591897964478,0.3963049281769778
39,0.9813140034675598,0.21782623317139332,0.952464759349823,0.3911487430738434,0.9366397261619568,0.39102502375476317
40,0.9814940690994263,0.22007480446728683,0.9540852904319763,0.38542826022427995,0.9373399615287781,0.39449693530843327
41,0.9818142056465149,0.21962113841056238,0.9540252685546875,0.39191635593517093,0.939240574836731,0.3884625056542667
42,0.9808738827705383,0.2255311495925874,0.9533050656318665,0.38867071050851076,0.9382002353668213,0.385798139898902
43,0.981714129447937,0.22533232699080905,0.9550856351852417,0.39068383981629706,0.9411411881446838,0.38398383319289386
44,0.9818742275238037,0.22538275329510615,0.9556658267974854,0.3891303404806773,0.9414412379264832,0.3854869062242166
45,0.9826144576072693,0.22372802205797257,0.9573663473129272,0.38727280971817746,0.9429017305374146,0.38899916822385
46,0.9814340472221375,0.2295693988915628,0.9553657174110413,0.38958088420058135,0.9418213963508606,0.3808497169078559
47,0.9816941618919373,0.23197013895797092,0.956706166267395,0.38725838947658797,0.9432418346405029,0.380771471565441
48,0.9822743535041809,0.23078547502605112,0.9575064182281494,0.3905368797460527,0.9450623989105225,0.3786776452278961
49,0.9829545617103577,0.22525997630532357,0.9578065276145935,0.39359851743552043,0.9455225467681885,0.3811415062591561
50,0.9815140962600708,0.23530453991867722,0.9569061994552612,0.38720124148209334,0.9439820647239685,0.3774942185992295
51,0.9825344085693359,0.2305004216549,0.9579265117645264,0.3919487397203542,0.9459627270698547,0.3775508386247456
52,0.9823543429374695,0.23241123997486354,0.9579665660858154,0.39079274174391293,0.9459627270698547,0.37679601828122367
53,0.9824743866920471,0.2313896767200236,0.9581466317176819,0.3900618659096082,0.9458426833152771,0.3785484573703684
54,0.9824343919754028,0.23513640273454567,0.9587267637252808,0.38999364560140587,0.9471030831336975,0.3748699516640484
55,0.9834147095680237,0.23522818178160942,0.9613476395606995,0.3869676107765466,0.9496839046478271,0.37780420744184395
56,0.9827144742012024,0.2346176191155131,0.9590069055557251,0.3927543975833778,0.9481434226036072,0.3726279833011091
57,0.9826944470405579,0.23724640789480136,0.9594870209693909,0.3920492873277514,0.948923647403717,0.3707043047774473
58,0.9833746552467346,0.23023542987702705,0.9593669772148132,0.3972033956159431,0.9491837620735168,0.37256117450702986
59,0.9832546710968018,0.2322037065137059,0.9601072072982788,0.3904830892907212,0.9486035704612732,0.37731320419557296
